Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,text2.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,left_text.started,left_text.stopped,right_text.started,right_text.stopped,cue_file2.started,cue_file2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,fixation_text.stopped,iti_blank.started,iti_blank.stopped,key_press.keys,key_press.corr,key_press.rt,text_score.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.440600625001025,10.440600625001025,2,0.7169398330006516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s002,001,2025-01-23_15h23.53.621,soundcheck2_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,11.186689083000601,11.186689083000601,5,18.099452624999685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s002,001,2025-01-23_15h23.53.621,soundcheck2_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,2,,,,,0,0,0,0,,,,,,,,,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,29.37292124933386,29.416084791000685,29.416084791000685,29.416084791000685,29.37292124933386,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,29.406254582667195,29.416084791000685,29.406254582667195,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,29.416084791000685,31.42215529100031,34.715278250001575,34.715278250001575,None,0,,,reldom2_s002,001,2025-01-23_15h23.53.621,soundcheck2_AC,2022.2.5,None,
1,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_toward_270h.wav,stimulus/audwhere_stim/left_toward_270h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/soundcheck_stim/left_box.png,stimulus/soundcheck_stim/left_yes.png,stimulus/soundcheck_stim/left_no.png,None,Left,None,Left,1,0,0,5.25,0,5.25,0,5.25,0,0,0.75,0,0,0,0,5.25,0,0.0,0,0,0,0,0,1,0.5,1,2.125,0,,,,,0,1,1,1,,,,,,,,,34.715278250001575,34.715278250001575,34.715278250001575,34.715278250001575,34.715278250001575,34.715278250001575,34.715278250001575,34.715278250001575,34.69779254133331,34.715278250001575,34.715278250001575,34.715278250001575,34.69779254133331,34.715278250001575,34.715278250001575,34.715278250001575,36.81968875000166,40.69000712500019,34.715278250001575,34.715278250001575,39.96685495800011,34.715278250001575,34.715278250001575,34.715278250001575,39.96685495800011,35.20824583266791,36.209301583001434,36.822202791667465,37.8275273750005,34.715278250001575,39.96685495800011,34.715278250001575,39.96685495800011,34.715278250001575,39.957983250000325,40.78318745800061,1,1,1.299116915999548,,reldom2_s002,001,2025-01-23_15h23.53.621,soundcheck2_AC,2022.2.5,None,
2,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_away_280h.wav,stimulus/audwhere_stim/right_away_280h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/soundcheck_stim/right_box.png,stimulus/soundcheck_stim/right_yes.png,stimulus/soundcheck_stim/right_no.png,None,Right,None,Right,1,0,0,5.25,0,5.25,0,5.25,0,0,0.75,0,0,0,0,0.0,0,5.25,0,0,0,0,0,1,0.5,1,2.125,0,,,,,0,2,2,2,,,,,,,,,40.78318745800061,40.78318745800061,40.78318745800061,40.78318745800061,40.78318745800061,40.78318745800061,40.78318745800061,40.78318745800061,40.76691299966757,40.78318745800061,40.78318745800061,40.78318745800061,40.76691299966757,40.78318745800061,40.78318745800061,40.78318745800061,42.898076458001015,46.76408591600011,40.78318745800061,40.78318745800061,40.78318745800061,40.78318745800061,46.031235083000865,40.78318745800061,46.031235083000865,41.272904374667874,42.277009250001356,42.90046224966706,43.90473687500162,40.78318745800061,46.031235083000865,40.78318745800061,46.031235083000865,40.78318745800061,46.022134625000035,46.84795295799995,1,1,1.6338250839999091,,reldom2_s002,001,2025-01-23_15h23.53.621,soundcheck2_AC,2022.2.5,None,
3,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_away_300h.wav,stimulus/audwhere_stim/left_away_300h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/soundcheck_stim/left_box.png,stimulus/soundcheck_stim/left_yes.png,stimulus/soundcheck_stim/left_no.png,None,Left,None,Left,1,0,0,5.25,0,5.25,0,5.25,0,0,0.75,0,0,0,0,5.25,0,0.0,0,0,0,0,0,1,0.5,1,2.125,0,,,,,0,3,3,3,,,,,,,,,46.84795295799995,46.84795295799995,46.84795295799995,46.84795295799995,46.84795295799995,46.84795295799995,46.84795295799995,46.84795295799995,46.830752582666776,46.84795295799995,46.84795295799995,46.84795295799995,46.830752582666776,46.84795295799995,46.84795295799995,46.84795295799995,48.952358416001516,52.82790662500156,46.84795295799995,46.84795295799995,52.097722958000304,46.84795295799995,46.84795295799995,46.84795295799995,52.097722958000304,47.33614158266779,48.340132916000584,48.95408191666708,,46.84795295799995,52.097722958000304,46.84795295799995,52.097722958000304,46.84795295799995,52.08853933300088,52.91427979100081,1,1,1.0984135839989904,,reldom2_s002,001,2025-01-23_15h23.53.621,soundcheck2_AC,2022.2.5,None,
4,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_toward_250h.wav,stimulus/audwhere_stim/right_toward_250h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/soundcheck_stim/right_box.png,stimulus/soundcheck_stim/right_yes.png,stimulus/soundcheck_stim/right_no.png,None,Right,None,Right,1,0,0,5.25,0,5.25,0,5.25,0,0,0.75,0,0,0,0,0.0,0,5.25,0,0,0,0,0,1,0.5,1,2.125,0,,,,,0,4,4,4,,,,,,,,,52.91427979100081,52.91427979100081,52.91427979100081,52.91427979100081,52.91427979100081,52.91427979100081,52.91427979100081,52.91427979100081,52.911239958334896,52.91427979100081,52.91427979100081,52.91427979100081,52.911239958334896,52.91427979100081,52.91427979100081,52.91427979100081,55.02329825000015,58.89220308299991,52.91427979100081,52.91427979100081,52.91427979100081,52.91427979100081,58.17153204100032,52.91427979100081,58.17153204100032,53.40551970766707,,55.02564745766746,56.0276745830015,52.91427979100081,58.17153204100032,52.91427979100081,58.17153204100032,52.91427979100081,58.157273333001285,58.92384050000146,1,1,1.1465942499999073,,reldom2_s002,001,2025-01-23_15h23.53.621,soundcheck2_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.92384050000146,,,,,,,
