Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,text_score.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.575882833014475,7.575882833014475,2,1.7879124169994611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s031,001,2025-02-25_12h02.38.857,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s031,001,2025-02-25_12h02.38.857,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s031,001,2025-02-25_12h02.38.857,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s031,001,2025-02-25_12h02.38.857,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s031,001,2025-02-25_12h02.38.857,audwhat_practice_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,6,,,,,0,0,0,0,,,,,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.480954249678568,9.585403500008397,9.585403500008397,9.585403500008397,9.480954249678568,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.547620916345235,9.585403500008397,9.585403500008397,9.585403500008397,9.547620916345235,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,9.585403500008397,14.769251707999501,14.769251707999501,15.826606249989709,None,0,,,reldom2_s031,001,2025-02-25_12h02.38.857,audwhat_practice_AC,2022.2.5,None,
1,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/string viola_high-pitch_F_loud.wav,stimulus/audwhat_stim/string cello_low-pitch_D_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/category_box.png,stimulus/audwhat_stim/category_yes.png,stimulus/audwhat_stim/category_no.png,None,Category,None,Category,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,1,1,1,,,,,15.826606249989709,15.826606249989709,15.826606249989709,15.826606249989709,15.826606249989709,15.826606249989709,15.826606249989709,15.826606249989709,15.757226374995662,15.826606249989709,15.826606249989709,15.826606249989709,15.757226374995662,15.826606249989709,15.826606249989709,15.826606249989709,17.906405207992066,21.798819499992533,15.826606249989709,15.826606249989709,21.138242165994598,15.826606249989709,15.826606249989709,15.826606249989709,15.826606249989709,16.314855291013373,17.37616479099961,16.287286916664257,,17.906405207992066,18.971586541010765,17.878677291683076,,15.826606249989709,21.138242165994598,15.826606249989709,21.138242165994598,21.05519800001639,22.00499704098911,15.826606249989709,1,1,1.591017083992483,,reldom2_s031,001,2025-02-25_12h02.38.857,audwhat_practice_AC,2022.2.5,None,
2,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/percussion mallet_low-pitch_Ftri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/pitch_box.png,stimulus/audwhat_stim/pitch_yes.png,stimulus/audwhat_stim/pitch_no.png,None,Pitch,None,Category,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,2,2,2,,,,,22.00499704098911,22.00499704098911,22.00499704098911,22.00499704098911,22.00499704098911,22.00499704098911,22.00499704098911,22.00499704098911,21.932152833325866,22.00499704098911,22.00499704098911,22.00499704098911,21.932152833325866,22.00499704098911,22.00499704098911,22.00499704098911,24.085646124993218,27.979672832996584,22.00499704098911,22.00499704098911,27.31892216601409,22.00499704098911,22.00499704098911,22.00499704098911,22.00499704098911,22.450542166014202,23.510666582995327,22.42309395765575,23.466513374994975,24.085646124993218,25.15162429100019,24.05735912468323,,22.00499704098911,27.31892216601409,22.00499704098911,27.31892216601409,27.235599415987963,28.18305741599761,22.00499704098911,2,1,0.7021157919953112,,reldom2_s031,001,2025-02-25_12h02.38.857,audwhat_practice_AC,2022.2.5,None,
3,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Ftri_loud.wav,stimulus/audwhat_stim/string cello_high-pitch_Ftri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/category_box.png,stimulus/audwhat_stim/category_yes.png,stimulus/audwhat_stim/category_no.png,None,Category,None,Pitch,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,3,3,3,,,,,28.18305741599761,28.18305741599761,28.18305741599761,28.18305741599761,28.18305741599761,28.18305741599761,28.18305741599761,28.18305741599761,28.113006166329917,28.18305741599761,28.18305741599761,28.18305741599761,28.113006166329917,28.18305741599761,28.18305741599761,28.18305741599761,30.277329708012985,34.15741225000238,28.18305741599761,28.18305741599761,33.49231483301264,28.18305741599761,28.18305741599761,28.18305741599761,28.18305741599761,28.672948124993127,29.743569457990816,28.64534895765634,29.699360875005368,30.277329708012985,31.305228040990187,30.24931337466502,,28.18305741599761,33.49231483301264,28.18305741599761,33.49231483301264,33.40834837500006,34.36392854098813,28.18305741599761,2,1,1.0527828760095872,,reldom2_s031,001,2025-02-25_12h02.38.857,audwhat_practice_AC,2022.2.5,None,
4,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/string viola_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/pitch_box.png,stimulus/audwhat_stim/pitch_yes.png,stimulus/audwhat_stim/pitch_no.png,None,Pitch,None,Pitch,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,4,4,4,,,,,34.36392854098813,34.36392854098813,34.36392854098813,34.36392854098813,34.36392854098813,34.36392854098813,34.36392854098813,34.36392854098813,34.29074558333571,34.36392854098813,34.36392854098813,34.36392854098813,34.29074558333571,34.36392854098813,34.36392854098813,34.36392854098813,36.457208540989086,40.33224970800802,34.36392854098813,34.36392854098813,39.6662234159885,34.36392854098813,34.36392854098813,34.36392854098813,34.36392854098813,34.80904720799299,35.879774625005666,34.78139558266072,,36.457208540989086,37.48564008300309,36.42935637466532,37.48564008300309,34.36392854098813,39.6662234159885,34.36392854098813,39.6662234159885,39.58224666598835,40.55382941599237,34.36392854098813,1,1,0.8733871669974178,,reldom2_s031,001,2025-02-25_12h02.38.857,audwhat_practice_AC,2022.2.5,None,
