Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,text2.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.941764375000275,10.941764375000275,2,1.1569855000002462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s015,001,2025-02-14_14h44.41.532,Where-B-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,12.140759124999931,12.140759124999931,5,17.742761458000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s015,001,2025-02-14_14h44.41.532,Where-B-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,29.89803562499992,29.89803562499992,5,1.9833845830003156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s015,001,2025-02-14_14h44.41.532,Where-B-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,31.901741250000214,31.901741250000214,5,1.977676750000228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s015,001,2025-02-14_14h44.41.532,Where-B-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,33.89897574999986,33.89897574999986,5,1.981498417000239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s015,001,2025-02-14_14h44.41.532,Where-B-Scan_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,,,,,0,0,0,0,,,,,,,,,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,35.99907079166666,36.097646582999914,36.097646582999914,36.097646582999914,35.99907079166666,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.04907079166666,36.097646582999914,36.097646582999914,36.097646582999914,36.04907079166666,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,36.097646582999914,41.272334540999964,41.272334540999964,52.33363245800001,None,0,,reldom2_s015,001,2025-02-14_14h44.41.532,Where-B-Scan_AC,2022.2.5,None,
1,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_away_290h.wav,stimulus/audwhere_stim/right_toward_300h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Side,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,1,1,1,,,,,,,,,52.33363245800001,52.33363245800001,52.33363245800001,52.33363245800001,52.33363245800001,52.33363245800001,52.33363245800001,52.33363245800001,52.262933082999915,52.33363245800001,52.33363245800001,52.33363245800001,52.262933082999915,52.33363245800001,52.33363245800001,52.33363245800001,54.42477224999993,58.44715649999989,52.33363245800001,52.33363245800001,57.513674750000064,52.33363245800001,52.33363245800001,52.33363245800001,52.33363245800001,52.78868933300009,53.832827582999926,52.759619374666514,,54.42477224999993,55.47342537500026,54.395674166666836,,52.33363245800001,57.513674750000064,52.33363245800001,57.513674750000064,57.55381787500028,58.236028540999996,52.33363245800001,2,1,1.279236167000363,reldom2_s015,001,2025-02-14_14h44.41.532,Where-B-Scan_AC,2022.2.5,None,
2,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_toward_290h.wav,stimulus/audwhere_stim/right_toward_280h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/side_box.png,stimulus/audwhere_stim/side_yes.png,stimulus/audwhere_stim/side_no.png,None,Side,None,Direction,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,2,2,2,,,,,,,,,58.44715649999989,58.44715649999989,58.44715649999989,58.44715649999989,58.44715649999989,58.44715649999989,58.44715649999989,58.44715649999989,58.36936187433333,58.44715649999989,58.44715649999989,58.44715649999989,58.36936187433333,58.44715649999989,58.44715649999989,58.44715649999989,60.54115200000024,64.57457462499997,58.44715649999989,58.44715649999989,63.63926233300026,58.44715649999989,58.44715649999989,58.44715649999989,58.44715649999989,58.902146708000146,59.951167833,58.87305733266682,59.9052422499999,60.54115200000024,61.5900825409999,60.512597749666625,,58.44715649999989,63.63926233300026,58.44715649999989,63.63926233300026,63.63926233300026,64.32217654099986,58.44715649999989,2,1,1.0282247919999463,reldom2_s015,001,2025-02-14_14h44.41.532,Where-B-Scan_AC,2022.2.5,None,
3,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_toward_280h.wav,stimulus/audwhere_stim/right_away_300h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Side,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,3,3,3,,,,,,,,,64.57457462499997,64.57457462499997,64.57457462499997,64.57457462499997,64.57457462499997,64.57457462499997,64.57457462499997,64.57457462499997,64.49587316633335,64.57457462499997,64.57457462499997,64.57457462499997,64.49587316633335,64.57457462499997,64.57457462499997,64.57457462499997,66.64535295799988,,64.57457462499997,64.57457462499997,69.73424999999997,64.57457462499997,64.57457462499997,64.57457462499997,64.57457462499997,65.03513987499991,66.09298183300007,65.0055108326667,,66.64535295799988,67.70423075000008,66.61601470766688,,64.57457462499997,69.73424999999997,64.57457462499997,69.73424999999997,69.77496208299999,70.4619898750002,64.57457462499997,2,1,1.4892904590001308,reldom2_s015,001,2025-02-14_14h44.41.532,Where-B-Scan_AC,2022.2.5,None,
4,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_toward_270h.wav,stimulus/audwhere_stim/right_toward_300h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Direction,1,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,4,4,4,,,,,,,,,70.67286458299986,70.67286458299986,70.67286458299986,70.67286458299986,70.67286458299986,70.67286458299986,70.67286458299986,70.67286458299986,70.59532320833353,70.67286458299986,70.67286458299986,70.67286458299986,70.59532320833353,70.67286458299986,70.67286458299986,70.67286458299986,72.74537499999997,,70.67286458299986,70.67286458299986,75.83884641600025,70.67286458299986,70.67286458299986,70.67286458299986,70.67286458299986,71.13335854100023,72.19205308300025,71.10388716666672,,72.74537499999997,73.8084819579999,72.71575887466658,,70.67286458299986,75.83884641600025,70.67286458299986,75.83884641600025,75.87879929100018,76.52800958299986,70.67286458299986,1,1,1.5449255839998841,reldom2_s015,001,2025-02-14_14h44.41.532,Where-B-Scan_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,,,,,0,5,5,5,,,,,,,,,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.70214712433346,76.80055845800007,76.80055845800007,76.80055845800007,76.70214712433346,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.75214712433348,76.80055845800007,76.80055845800007,76.80055845800007,76.75214712433348,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,76.80055845800007,81.99869799999988,81.99869799999988,86.97441579099996,None,0,,reldom2_s015,001,2025-02-14_14h44.41.532,Where-B-Scan_AC,2022.2.5,None,
5,Second_Order,1.0,audwhere,stimulus/audwhere_stim/right_toward_300h.wav,stimulus/audwhere_stim/left_toward_280h.wav,stimulus/audwhere_stim/right_toward_280h.wav,stimulus/audwhere_stim/right_away_280h.wav,stimulus/audwhere_stim/match_blank.png,stimulus/audwhere_stim/match_box.png,stimulus/audwhere_stim/match_yes.png,stimulus/audwhere_stim/match_no.png,2.0,Match,Direction,Side,2,5.125,0,5.125,0,5.125,0,5.125,0,0.75,0.75,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,2.125,1,0.5,1,2.125,0,,,,,0,6,6,6,,,,,,,,,86.97441579099996,92.0981320410001,86.97441579099996,86.97441579099996,86.97441579099996,86.97441579099996,87.43068549999998,88.42074466600025,87.4343916246669,88.42074466600025,89.05588545799992,90.05391041600024,89.06821466666658,,92.0981320410001,92.96268820800015,95.01679450000029,,92.96268820800015,92.96268820800015,98.1372700830002,92.96268820800015,92.96268820800015,92.96268820800015,92.96268820800015,93.41691445800006,94.46617995799988,93.3880197496667,,95.01679450000029,96.0735548749999,94.98729824966655,,92.96268820800015,98.1372700830002,92.96268820800015,98.1372700830002,98.1372700830002,,92.96268820800015,2,1,1.2597947499998554,reldom2_s015,001,2025-02-14_14h44.41.532,Where-B-Scan_AC,2022.2.5,None,
