4.7899 	WARNING 	Requested an unavailable screen number - using first available.
4.7913 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [800, 600]. Using actual size
5.8528 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

5.8538 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1., 1., 1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fe1baab15b0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fe17afaad90>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([800, 600]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.8541 	EXP 	window1: mouseVisible = True
5.8549 	EXP 	window1: mouseVisible = False
5.8549 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
5.8549 	EXP 	window1: recordFrameIntervals = False
5.9363 	EXP 	window1: recordFrameIntervals = True
6.7854 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

8.1987 	EXP 	Created text_start = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_start', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Press 2 when you are ready to begin.', units='height', win=Window(...), wrapWidth=1)
8.2044 	EXP 	Created cue_file1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue_file1', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
8.2067 	EXP 	Created image_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_1', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
8.2091 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
8.2114 	EXP 	Created sound_icon1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon1', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
8.3454 	EXP 	Sound sound_1 set volume 1.000
8.3488 	EXP 	Created sound_icon2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
8.3492 	EXP 	Sound sound_2 set volume 1.000
8.4157 	EXP 	Created image_blank_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='stimulus/viswhere_stim/blank_white.png', interpolate=True, mask=None, maskParams=None, name='image_blank_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0., 0.]), texRes=128.0, units='height', win=Window(...))
8.4175 	EXP 	Created fixation_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='x', units='height', win=Window(...), wrapWidth=1)
8.4213 	EXP 	Created left_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='left_text', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.4244 	EXP 	Created right_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='right_text', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.4273 	EXP 	Created cue_file2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue_file2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
8.4276 	EXP 	Sound sound_3 set volume 1.000
8.4278 	EXP 	Sound sound_4 set volume 1.000
8.4304 	EXP 	Created response_yes = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='response_yes', opacity=0.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
8.4326 	EXP 	Created response_no = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='response_no', opacity=0.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
8.4917 	EXP 	Created iti_blank = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, image='stimulus/viswhere_stim/blank_white.png', interpolate=True, mask=None, maskParams=None, name='iti_blank', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.4920 	EXP 	Created text_score = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_score', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.4959 	WARNING 	t of last frame was 1710.71ms (=1/0)
8.4959 	EXP 	text_start: autoDraw = True
10.5671 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
10.5672 	EXP 	New trial (rep=0, index=0): None
10.5797 	EXP 	Imported soundcheck_AC.csv as conditions, 5 conditions, 44 params
10.5798 	EXP 	Created sequence: sequential, trialTypes=5, nReps=1, seed=None
10.5803 	EXP 	New trial (rep=0, index=0): OrderedDict([('Trial', 0), ('Order', 0.0), ('Block', None), ('Type', 'fixation'), ('Stimuli_File1', 'stimulus/audwhere_stim/blank_white.png'), ('Stimuli_File2', 'stimulus/audwhere_stim/blank_white.png'), ('Stimuli_File3', 'stimulus/audwhat_stim/blank_white.png'), ('Stimuli_File4', 'stimulus/audwhat_stim/blank_white.png'), ('Cue_File1', 'stimulus/audwhere_stim/blank_white.png'), ('Cue_File2', 'stimulus/audwhere_stim/blank_white.png'), ('Response_File_Yes', 'stimulus/audwhere_stim/blank_white.png'), ('Response_File_No', 'stimulus/audwhere_stim/blank_white.png'), ('Match', 0.0), ('Cue_Dimension', 0.0), ('Pair1_Dimension', 0.0), ('Pair2_Dimension', 0.0), ('Key', 0), ('Cue1_Duration', 0), ('Cue1_Onset', 0), ('Cue2_Duration', 0.0), ('Cue2_Onset', 0), ('ResponseYes_Duration', 0.0), ('ResponseYes_Onset', 0), ('ResponseNo_Duration', 0.0), ('ResponseNo_Onset', 0), ('ITI_Within', 0), ('ITI_Between', 0.0), ('Image1_Duration', 0), ('Image1_Onset', 0), ('Image2_Duration', 0), ('Image2_Onset', 0), ('Image3_Duration', 0.0), ('Image3_Onset', 0), ('Image4_Duration', 0.0), ('Image4_Onset', 0), ('Sound1_Duration', 0), ('Sound1_Onset', 0), ('Sound2_Duration', 0), ('Sound2_Onset', 0), ('Sound3_Duration', 0), ('Sound3_Onset', 0.0), ('Sound4_Duration', 0), ('Sound4_Onset', 0.0), ('Fixation_Duration', 2)])
10.6433 	EXP 	Sound sound_1 started
10.6460 	EXP 	Sound sound_1 stopped
10.6600 	EXP 	Sound sound_2 started
10.6461 	EXP 	Sound sound_2 stopped
10.6933 	EXP 	Sound sound_3 started
10.6823 	EXP 	Sound sound_3 stopped
10.6933 	EXP 	Sound sound_4 started
10.6826 	EXP 	Sound sound_4 stopped
10.6857 	DATA 	Keypress: 2
10.6882 	WARNING 	t of last frame was 128.29ms (=1/7)
10.6882 	EXP 	text_start: autoDraw = False
10.6882 	EXP 	cue_file1: ori = 0.0
10.6882 	EXP 	cue_file1: image = 'stimulus/audwhere_stim/blank_white.png'
10.6882 	EXP 	image_1: ori = 0.0
10.6882 	EXP 	image_1: image = 'stimulus/audwhere_stim/blank_white.png'
10.6882 	EXP 	image_2: ori = 0.0
10.6882 	EXP 	image_2: image = 'stimulus/audwhere_stim/blank_white.png'
10.6882 	EXP 	sound_icon1: ori = 0.0
10.6882 	EXP 	sound_icon1: image = 'stimulus/audwhere_stim/sound_icon.png'
10.6882 	EXP 	sound_icon2: ori = 0.0
10.6882 	EXP 	sound_icon2: image = 'stimulus/audwhere_stim/sound_icon.png'
10.6882 	EXP 	cue_file1: autoDraw = True
10.6882 	EXP 	cue_file1: autoDraw = False
10.6882 	EXP 	image_1: autoDraw = True
10.6882 	EXP 	image_1: autoDraw = False
10.6882 	EXP 	image_2: autoDraw = True
10.6882 	EXP 	image_2: autoDraw = False
10.6882 	EXP 	sound_icon1: autoDraw = True
10.6882 	EXP 	sound_icon1: autoDraw = False
10.6882 	EXP 	sound_icon2: autoDraw = True
10.6882 	EXP 	sound_icon2: autoDraw = False
10.6882 	EXP 	cue_file1: autoDraw = False
10.6882 	EXP 	image_1: autoDraw = False
10.6882 	EXP 	image_2: autoDraw = False
10.6882 	EXP 	sound_icon1: autoDraw = False
10.6882 	EXP 	sound_icon2: autoDraw = False
10.6882 	EXP 	image_blank_1: autoDraw = True
10.6882 	EXP 	image_blank_1: autoDraw = False
10.6882 	EXP 	image_blank_1: autoDraw = False
10.6882 	EXP 	cue_file2: ori = 0.0
10.6882 	EXP 	cue_file2: image = 'stimulus/audwhere_stim/blank_white.png'
10.6882 	EXP 	response_yes: ori = 0.0
10.6882 	EXP 	response_no: ori = 0.0
10.6882 	EXP 	cue_file2: texRes = 128.0
10.6882 	EXP 	response_yes: texRes = 128.0
10.6882 	EXP 	response_no: texRes = 128.0
10.6882 	EXP 	fixation_text: autoDraw = True
10.6882 	EXP 	left_text: autoDraw = True
10.6882 	EXP 	left_text: autoDraw = False
10.6882 	EXP 	right_text: autoDraw = True
10.6882 	EXP 	right_text: autoDraw = False
10.6882 	EXP 	cue_file2: autoDraw = True
10.6882 	EXP 	cue_file2: autoDraw = False
10.6882 	EXP 	response_yes: autoDraw = True
10.6882 	EXP 	response_yes: autoDraw = False
10.6882 	EXP 	response_no: autoDraw = True
10.6882 	EXP 	response_no: autoDraw = False
10.7060 	EXP 	cue_file2: texRes = 128.0
10.7060 	EXP 	response_yes: texRes = 128.0
10.7060 	EXP 	response_no: texRes = 128.0
10.7235 	EXP 	cue_file2: texRes = 128.0
10.7235 	EXP 	response_yes: texRes = 128.0
10.7235 	EXP 	response_no: texRes = 128.0
10.7409 	EXP 	cue_file2: texRes = 128.0
10.7409 	EXP 	response_yes: texRes = 128.0
10.7409 	EXP 	response_no: texRes = 128.0
10.7592 	EXP 	cue_file2: texRes = 128.0
10.7592 	EXP 	response_yes: texRes = 128.0
10.7592 	EXP 	response_no: texRes = 128.0
10.7765 	EXP 	cue_file2: texRes = 128.0
10.7765 	EXP 	response_yes: texRes = 128.0
10.7765 	EXP 	response_no: texRes = 128.0
10.7942 	EXP 	cue_file2: texRes = 128.0
10.7942 	EXP 	response_yes: texRes = 128.0
10.7942 	EXP 	response_no: texRes = 128.0
10.8130 	EXP 	cue_file2: texRes = 128.0
10.8130 	EXP 	response_yes: texRes = 128.0
10.8130 	EXP 	response_no: texRes = 128.0
10.8311 	EXP 	cue_file2: texRes = 128.0
10.8311 	EXP 	response_yes: texRes = 128.0
10.8311 	EXP 	response_no: texRes = 128.0
10.8486 	EXP 	cue_file2: texRes = 128.0
10.8486 	EXP 	response_yes: texRes = 128.0
10.8486 	EXP 	response_no: texRes = 128.0
10.8658 	EXP 	cue_file2: texRes = 128.0
10.8658 	EXP 	response_yes: texRes = 128.0
10.8658 	EXP 	response_no: texRes = 128.0
10.8838 	EXP 	cue_file2: texRes = 128.0
10.8838 	EXP 	response_yes: texRes = 128.0
10.8838 	EXP 	response_no: texRes = 128.0
10.9044 	WARNING 	t of last frame was 20.55ms (=1/48)
10.9044 	EXP 	cue_file2: texRes = 128.0
10.9044 	EXP 	response_yes: texRes = 128.0
10.9044 	EXP 	response_no: texRes = 128.0
10.9216 	EXP 	cue_file2: texRes = 128.0
10.9216 	EXP 	response_yes: texRes = 128.0
10.9216 	EXP 	response_no: texRes = 128.0
10.9389 	EXP 	cue_file2: texRes = 128.0
10.9389 	EXP 	response_yes: texRes = 128.0
10.9389 	EXP 	response_no: texRes = 128.0
10.9561 	EXP 	cue_file2: texRes = 128.0
10.9561 	EXP 	response_yes: texRes = 128.0
10.9561 	EXP 	response_no: texRes = 128.0
10.9736 	EXP 	cue_file2: texRes = 128.0
10.9736 	EXP 	response_yes: texRes = 128.0
10.9736 	EXP 	response_no: texRes = 128.0
10.9920 	EXP 	cue_file2: texRes = 128.0
10.9920 	EXP 	response_yes: texRes = 128.0
10.9920 	EXP 	response_no: texRes = 128.0
11.0112 	EXP 	cue_file2: texRes = 128.0
11.0112 	EXP 	response_yes: texRes = 128.0
11.0112 	EXP 	response_no: texRes = 128.0
11.0307 	EXP 	cue_file2: texRes = 128.0
11.0307 	EXP 	response_yes: texRes = 128.0
11.0307 	EXP 	response_no: texRes = 128.0
11.0482 	EXP 	cue_file2: texRes = 128.0
11.0482 	EXP 	response_yes: texRes = 128.0
11.0482 	EXP 	response_no: texRes = 128.0
11.0661 	EXP 	cue_file2: texRes = 128.0
11.0661 	EXP 	response_yes: texRes = 128.0
11.0661 	EXP 	response_no: texRes = 128.0
11.0836 	EXP 	cue_file2: texRes = 128.0
11.0836 	EXP 	response_yes: texRes = 128.0
11.0836 	EXP 	response_no: texRes = 128.0
11.1010 	EXP 	cue_file2: texRes = 128.0
11.1010 	EXP 	response_yes: texRes = 128.0
11.1010 	EXP 	response_no: texRes = 128.0
11.1181 	EXP 	cue_file2: texRes = 128.0
11.1181 	EXP 	response_yes: texRes = 128.0
11.1181 	EXP 	response_no: texRes = 128.0
11.1364 	EXP 	cue_file2: texRes = 128.0
11.1364 	EXP 	response_yes: texRes = 128.0
11.1364 	EXP 	response_no: texRes = 128.0
11.1536 	EXP 	cue_file2: texRes = 128.0
11.1536 	EXP 	response_yes: texRes = 128.0
11.1536 	EXP 	response_no: texRes = 128.0
11.1711 	EXP 	cue_file2: texRes = 128.0
11.1711 	EXP 	response_yes: texRes = 128.0
11.1711 	EXP 	response_no: texRes = 128.0
11.1895 	EXP 	cue_file2: texRes = 128.0
11.1895 	EXP 	response_yes: texRes = 128.0
11.1895 	EXP 	response_no: texRes = 128.0
11.2069 	EXP 	cue_file2: texRes = 128.0
11.2069 	EXP 	response_yes: texRes = 128.0
11.2069 	EXP 	response_no: texRes = 128.0
11.2243 	EXP 	cue_file2: texRes = 128.0
11.2243 	EXP 	response_yes: texRes = 128.0
11.2243 	EXP 	response_no: texRes = 128.0
11.2417 	EXP 	cue_file2: texRes = 128.0
11.2417 	EXP 	response_yes: texRes = 128.0
11.2417 	EXP 	response_no: texRes = 128.0
11.2588 	EXP 	cue_file2: texRes = 128.0
11.2588 	EXP 	response_yes: texRes = 128.0
11.2588 	EXP 	response_no: texRes = 128.0
11.2763 	EXP 	cue_file2: texRes = 128.0
11.2763 	EXP 	response_yes: texRes = 128.0
