3.5154 	WARNING 	Requested an unavailable screen number - using first available.
3.5168 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1512, 982]. Using actual size
4.5724 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

4.5729 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1., 1., 1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f938a89c580>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f932a907eb0>, multiSample=False, name='window1', numSamples=2, pos=[378.0, 245.5], screen=1, size=array([3024, 1964]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.5730 	EXP 	window1: mouseVisible = True
4.5733 	EXP 	window1: mouseVisible = False
4.5734 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
4.5734 	EXP 	window1: recordFrameIntervals = False
4.6606 	EXP 	window1: recordFrameIntervals = True
5.4904 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

6.9363 	EXP 	Created text_start = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_start', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Press 2 when you are ready to begin.', units='height', win=Window(...), wrapWidth=1)
6.9421 	EXP 	Created cue_file1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue_file1', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
6.9446 	EXP 	Created image_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_1', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
6.9472 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
6.9497 	EXP 	Created sound_icon1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon1', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.0876 	EXP 	Sound sound_1 set volume 1.000
7.0916 	EXP 	Created sound_icon2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.0922 	EXP 	Sound sound_2 set volume 1.000
7.1590 	EXP 	Created image_blank_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='stimulus/viswhere_stim/blank_white.png', interpolate=True, mask=None, maskParams=None, name='image_blank_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0., 0.]), texRes=128.0, units='height', win=Window(...))
7.1608 	EXP 	Created fixation_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='x', units='height', win=Window(...), wrapWidth=1)
7.1648 	EXP 	Created left_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='left_text', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.1681 	EXP 	Created right_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='right_text', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.1711 	EXP 	Created cue_file2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue_file2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.1716 	EXP 	Sound sound_3 set volume 1.000
7.1720 	EXP 	Sound sound_4 set volume 1.000
7.1749 	EXP 	Created response_yes = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='response_yes', opacity=0.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.1775 	EXP 	Created response_no = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='response_no', opacity=0.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.2411 	EXP 	Created iti_blank = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, image='stimulus/viswhere_stim/blank_white.png', interpolate=True, mask=None, maskParams=None, name='iti_blank', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
7.2415 	EXP 	Created text_score = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_score', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.2517 	WARNING 	t of last frame was 1761.34ms (=1/0)
7.2517 	EXP 	text_start: autoDraw = True
9.1130 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
9.1132 	EXP 	New trial (rep=0, index=0): None
9.1267 	EXP 	Imported soundcheck_AC.csv as conditions, 5 conditions, 44 params
9.1269 	EXP 	Created sequence: sequential, trialTypes=5, nReps=1, seed=None
9.1274 	EXP 	New trial (rep=0, index=0): OrderedDict([('Trial', 0), ('Order', 0.0), ('Block', None), ('Type', 'fixation'), ('Stimuli_File1', 'stimulus/audwhere_stim/blank_white.png'), ('Stimuli_File2', 'stimulus/audwhere_stim/blank_white.png'), ('Stimuli_File3', 'stimulus/audwhat_stim/blank_white.png'), ('Stimuli_File4', 'stimulus/audwhat_stim/blank_white.png'), ('Cue_File1', 'stimulus/audwhere_stim/blank_white.png'), ('Cue_File2', 'stimulus/audwhere_stim/blank_white.png'), ('Response_File_Yes', 'stimulus/audwhere_stim/blank_white.png'), ('Response_File_No', 'stimulus/audwhere_stim/blank_white.png'), ('Match', 0.0), ('Cue_Dimension', 0.0), ('Pair1_Dimension', 0.0), ('Pair2_Dimension', 0.0), ('Key', 0), ('Cue1_Duration', 0), ('Cue1_Onset', 0), ('Cue2_Duration', 0.0), ('Cue2_Onset', 0), ('ResponseYes_Duration', 0.0), ('ResponseYes_Onset', 0), ('ResponseNo_Duration', 0.0), ('ResponseNo_Onset', 0), ('ITI_Within', 0), ('ITI_Between', 0.0), ('Image1_Duration', 0), ('Image1_Onset', 0), ('Image2_Duration', 0), ('Image2_Onset', 0), ('Image3_Duration', 0.0), ('Image3_Onset', 0), ('Image4_Duration', 0.0), ('Image4_Onset', 0), ('Sound1_Duration', 0), ('Sound1_Onset', 0), ('Sound2_Duration', 0), ('Sound2_Onset', 0), ('Sound3_Duration', 0), ('Sound3_Onset', 0.0), ('Sound4_Duration', 0), ('Sound4_Onset', 0.0), ('Fixation_Duration', 2)])
9.1935 	EXP 	Sound sound_1 started
9.1895 	EXP 	Sound sound_1 stopped
9.1935 	EXP 	Sound sound_2 started
9.1898 	EXP 	Sound sound_2 stopped
9.2269 	EXP 	Sound sound_3 started
9.2251 	EXP 	Sound sound_3 stopped
9.2269 	EXP 	Sound sound_4 started
9.2254 	EXP 	Sound sound_4 stopped
9.2284 	DATA 	Keypress: 2
9.2337 	WARNING 	t of last frame was 140.17ms (=1/7)
9.2337 	EXP 	text_start: autoDraw = False
9.2337 	EXP 	cue_file1: ori = 0.0
9.2337 	EXP 	cue_file1: image = 'stimulus/audwhere_stim/blank_white.png'
9.2337 	EXP 	image_1: ori = 0.0
9.2337 	EXP 	image_1: image = 'stimulus/audwhere_stim/blank_white.png'
9.2337 	EXP 	image_2: ori = 0.0
9.2337 	EXP 	image_2: image = 'stimulus/audwhere_stim/blank_white.png'
9.2337 	EXP 	sound_icon1: ori = 0.0
9.2337 	EXP 	sound_icon1: image = 'stimulus/audwhere_stim/sound_icon.png'
9.2337 	EXP 	sound_icon2: ori = 0.0
9.2337 	EXP 	sound_icon2: image = 'stimulus/audwhere_stim/sound_icon.png'
9.2337 	EXP 	cue_file1: autoDraw = True
9.2337 	EXP 	cue_file1: autoDraw = False
9.2337 	EXP 	image_1: autoDraw = True
9.2337 	EXP 	image_1: autoDraw = False
9.2337 	EXP 	image_2: autoDraw = True
9.2337 	EXP 	image_2: autoDraw = False
9.2337 	EXP 	sound_icon1: autoDraw = True
9.2337 	EXP 	sound_icon1: autoDraw = False
9.2337 	EXP 	sound_icon2: autoDraw = True
9.2337 	EXP 	sound_icon2: autoDraw = False
9.2337 	EXP 	cue_file1: autoDraw = False
9.2337 	EXP 	image_1: autoDraw = False
9.2337 	EXP 	image_2: autoDraw = False
9.2337 	EXP 	sound_icon1: autoDraw = False
9.2337 	EXP 	sound_icon2: autoDraw = False
9.2337 	EXP 	image_blank_1: autoDraw = True
9.2337 	EXP 	image_blank_1: autoDraw = False
9.2337 	EXP 	image_blank_1: autoDraw = False
9.2337 	EXP 	cue_file2: ori = 0.0
9.2337 	EXP 	cue_file2: image = 'stimulus/audwhere_stim/blank_white.png'
9.2337 	EXP 	response_yes: ori = 0.0
9.2337 	EXP 	response_no: ori = 0.0
9.2337 	EXP 	cue_file2: texRes = 128.0
9.2337 	EXP 	response_yes: texRes = 128.0
9.2337 	EXP 	response_no: texRes = 128.0
9.2337 	EXP 	fixation_text: autoDraw = True
9.2337 	EXP 	left_text: autoDraw = True
9.2337 	EXP 	left_text: autoDraw = False
9.2337 	EXP 	right_text: autoDraw = True
9.2337 	EXP 	right_text: autoDraw = False
9.2337 	EXP 	cue_file2: autoDraw = True
9.2337 	EXP 	cue_file2: autoDraw = False
9.2337 	EXP 	response_yes: autoDraw = True
9.2337 	EXP 	response_yes: autoDraw = False
9.2337 	EXP 	response_no: autoDraw = True
9.2337 	EXP 	response_no: autoDraw = False
9.2582 	WARNING 	t of last frame was 24.56ms (=1/40)
9.2582 	EXP 	cue_file2: texRes = 128.0
9.2582 	EXP 	response_yes: texRes = 128.0
9.2582 	EXP 	response_no: texRes = 128.0
9.2792 	WARNING 	t of last frame was 20.91ms (=1/47)
9.2792 	EXP 	cue_file2: texRes = 128.0
9.2792 	EXP 	response_yes: texRes = 128.0
9.2792 	EXP 	response_no: texRes = 128.0
9.3015 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
9.3015 	EXP 	cue_file2: texRes = 128.0
9.3015 	EXP 	response_yes: texRes = 128.0
9.3015 	EXP 	response_no: texRes = 128.0
9.3229 	EXP 	cue_file2: texRes = 128.0
9.3229 	EXP 	response_yes: texRes = 128.0
9.3229 	EXP 	response_no: texRes = 128.0
9.3447 	EXP 	cue_file2: texRes = 128.0
9.3447 	EXP 	response_yes: texRes = 128.0
9.3447 	EXP 	response_no: texRes = 128.0
9.3659 	EXP 	cue_file2: texRes = 128.0
9.3659 	EXP 	response_yes: texRes = 128.0
9.3659 	EXP 	response_no: texRes = 128.0
9.3869 	EXP 	cue_file2: texRes = 128.0
9.3869 	EXP 	response_yes: texRes = 128.0
9.3869 	EXP 	response_no: texRes = 128.0
9.4078 	EXP 	cue_file2: texRes = 128.0
9.4078 	EXP 	response_yes: texRes = 128.0
9.4078 	EXP 	response_no: texRes = 128.0
9.4288 	EXP 	cue_file2: texRes = 128.0
9.4288 	EXP 	response_yes: texRes = 128.0
9.4288 	EXP 	response_no: texRes = 128.0
9.4499 	EXP 	cue_file2: texRes = 128.0
9.4499 	EXP 	response_yes: texRes = 128.0
9.4499 	EXP 	response_no: texRes = 128.0
9.4737 	EXP 	cue_file2: texRes = 128.0
9.4737 	EXP 	response_yes: texRes = 128.0
9.4737 	EXP 	response_no: texRes = 128.0
9.4939 	EXP 	cue_file2: texRes = 128.0
9.4939 	EXP 	response_yes: texRes = 128.0
9.4939 	EXP 	response_no: texRes = 128.0
9.5149 	EXP 	cue_file2: texRes = 128.0
9.5149 	EXP 	response_yes: texRes = 128.0
9.5149 	EXP 	response_no: texRes = 128.0
9.5358 	EXP 	cue_file2: texRes = 128.0
9.5358 	EXP 	response_yes: texRes = 128.0
9.5358 	EXP 	response_no: texRes = 128.0
9.5568 	EXP 	cue_file2: texRes = 128.0
9.5568 	EXP 	response_yes: texRes = 128.0
9.5568 	EXP 	response_no: texRes = 128.0
9.5787 	EXP 	cue_file2: texRes = 128.0
9.5787 	EXP 	response_yes: texRes = 128.0
9.5787 	EXP 	response_no: texRes = 128.0
9.6006 	EXP 	cue_file2: texRes = 128.0
9.6006 	EXP 	response_yes: texRes = 128.0
9.6006 	EXP 	response_no: texRes = 128.0
9.6217 	EXP 	cue_file2: texRes = 128.0
9.6217 	EXP 	response_yes: texRes = 128.0
9.6217 	EXP 	response_no: texRes = 128.0
9.6421 	EXP 	cue_file2: texRes = 128.0
9.6421 	EXP 	response_yes: texRes = 128.0
9.6421 	EXP 	response_no: texRes = 128.0
9.6630 	EXP 	cue_file2: texRes = 128.0
9.6630 	EXP 	response_yes: texRes = 128.0
9.6630 	EXP 	response_no: texRes = 128.0
9.6842 	EXP 	cue_file2: texRes = 128.0
9.6842 	EXP 	response_yes: texRes = 128.0
9.6842 	EXP 	response_no: texRes = 128.0
9.7052 	EXP 	cue_file2: texRes = 128.0
9.7052 	EXP 	response_yes: texRes = 128.0
9.7052 	EXP 	response_no: texRes = 128.0
9.7269 	EXP 	cue_file2: texRes = 128.0
9.7269 	EXP 	response_yes: texRes = 128.0
9.7269 	EXP 	response_no: texRes = 128.0
9.7478 	EXP 	cue_file2: texRes = 128.0
9.7478 	EXP 	response_yes: texRes = 128.0
9.7478 	EXP 	response_no: texRes = 128.0
9.7690 	EXP 	cue_file2: texRes = 128.0
9.7690 	EXP 	response_yes: texRes = 128.0
9.7690 	EXP 	response_no: texRes = 128.0
9.7895 	EXP 	cue_file2: texRes = 128.0
9.7895 	EXP 	response_yes: texRes = 128.0
9.7895 	EXP 	response_no: texRes = 128.0
9.8105 	EXP 	cue_file2: texRes = 128.0
9.8105 	EXP 	response_yes: texRes = 128.0
9.8105 	EXP 	response_no: texRes = 128.0
9.8319 	EXP 	cue_file2: texRes = 128.0
9.8319 	EXP 	response_yes: texRes = 128.0
9.8319 	EXP 	response_no: texRes = 128.0
9.8533 	EXP 	cue_file2: texRes = 128.0
9.8533 	EXP 	response_yes: texRes = 128.0
9.8533 	EXP 	response_no: texRes = 128.0
9.8743 	EXP 	cue_file2: texRes = 128.0
9.8743 	EXP 	response_yes: texRes = 128.0
9.8743 	EXP 	response_no: texRes = 128.0
9.8952 	EXP 	cue_file2: texRes = 128.0
9.8952 	EXP 	response_yes: texRes = 128.0
9.8952 	EXP 	response_no: texRes = 128.0
9.9162 	EXP 	cue_file2: texRes = 128.0
9.9162 	EXP 	response_yes: texRes = 128.0
9.9162 	EXP 	response_no: texRes = 128.0
9.9376 	EXP 	cue_file2: texRes = 128.0
9.9376 	EXP 	response_yes: texRes = 128.0
9.9376 	EXP 	response_no: texRes = 128.0
9.9583 	EXP 	cue_file2: texRes = 128.0
9.9583 	EXP 	response_yes: texRes = 128.0
9.9583 	EXP 	response_no: texRes = 128.0
9.9792 	EXP 	cue_file2: texRes = 128.0
9.9792 	EXP 	response_yes: texRes = 128.0
9.9792 	EXP 	response_no: texRes = 128.0
10.0015 	EXP 	cue_file2: texRes = 128.0
10.0015 	EXP 	response_yes: texRes = 128.0
10.0015 	EXP 	response_no: texRes = 128.0
10.0233 	EXP 	cue_file2: texRes = 128.0
10.0233 	EXP 	response_yes: texRes = 128.0
10.0233 	EXP 	response_no: texRes = 128.0
10.0435 	EXP 	cue_file2: texRes = 128.0
10.0435 	EXP 	response_yes: texRes = 128.0
10.0435 	EXP 	response_no: texRes = 128.0
10.0645 	EXP 	cue_file2: texRes = 128.0
10.0645 	EXP 	response_yes: texRes = 128.0
10.0645 	EXP 	response_no: texRes = 128.0
10.0855 	EXP 	cue_file2: texRes = 128.0
10.0855 	EXP 	response_yes: texRes = 128.0
10.0855 	EXP 	response_no: texRes = 128.0
10.1066 	EXP 	cue_file2: texRes = 128.0
10.1066 	EXP 	response_yes: texRes = 128.0
10.1066 	EXP 	response_no: texRes = 128.0
10.1276 	EXP 	cue_file2: texRes = 128.0
10.1276 	EXP 	response_yes: texRes = 128.0
10.1276 	EXP 	response_no: texRes = 128.0
10.1485 	EXP 	cue_file2: texRes = 128.0
10.1485 	EXP 	response_yes: texRes = 128.0
10.1485 	EXP 	response_no: texRes = 128.0
10.1709 	EXP 	cue_file2: texRes = 128.0
10.1709 	EXP 	response_yes: texRes = 128.0
10.1709 	EXP 	response_no: texRes = 128.0
10.1932 	EXP 	cue_file2: texRes = 128.0
10.1932 	EXP 	response_yes: texRes = 128.0
10.1932 	EXP 	response_no: texRes = 128.0
10.2145 	EXP 	cue_file2: texRes = 128.0
