Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,text2.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.395451042000786,7.395451042000786,2,0.9183417079912033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s036,001,2025-03-14_12h20.21.967,What-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,8.345682792001753,8.345682792001753,5,14.447851874989283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s036,001,2025-03-14_12h20.21.967,What-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,22.805062875006115,22.805062875006115,5,1.989233415995841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s036,001,2025-03-14_12h20.21.967,What-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,24.816227000002982,24.816227000002982,5,1.9764527499937685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s036,001,2025-03-14_12h20.21.967,What-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,26.812522416999855,26.812522416999855,5,1.9816294999909587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s036,001,2025-03-14_12h20.21.967,What-A-Scan_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,,,,,0,0,0,0,,,,,,,,,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,28.913110166669746,29.0068690420012,29.0068690420012,29.0068690420012,28.913110166669746,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,28.963110166669743,29.0068690420012,29.0068690420012,29.0068690420012,28.963110166669743,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,29.0068690420012,34.22769554200204,34.22769554200204,45.23228879200178,None,0,,reldom2_s036,001,2025-03-14_12h20.21.967,What-A-Scan_AC,2022.2.5,None,
1,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/percussion mallet_low-pitch_Dtri_loud.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_F_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/pitch_box.png,stimulus/audwhat_stim/pitch_yes.png,stimulus/audwhat_stim/pitch_no.png,None,Pitch,None,Category,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,1,1,1,,,,,,,,,45.23228879200178,45.23228879200178,45.23228879200178,45.23228879200178,45.23228879200178,45.23228879200178,45.23228879200178,45.23228879200178,45.163226500006566,45.23228879200178,45.23228879200178,45.23228879200178,45.163226500006566,45.23228879200178,45.23228879200178,45.23228879200178,47.30500216700602,51.33803629199974,45.23228879200178,45.23228879200178,50.39447908400325,45.23228879200178,45.23228879200178,45.23228879200178,45.23228879200178,45.71718900000269,46.774520459002815,45.689727708672095,,47.30500216700602,48.36489462500322,47.27738095866904,48.3208611250011,45.23228879200178,50.39447908400325,45.23228879200178,50.39447908400325,50.433730834003654,51.09666200000356,45.23228879200178,2,1,1.2602730419966974,reldom2_s036,001,2025-03-14_12h20.21.967,What-A-Scan_AC,2022.2.5,None,
2,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/percussion mallet_low-pitch_D_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/pitch_box.png,stimulus/audwhat_stim/pitch_yes.png,stimulus/audwhat_stim/pitch_no.png,None,Pitch,None,Category,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,2,2,2,,,,,,,,,51.33803629199974,51.33803629199974,51.33803629199974,51.33803629199974,51.33803629199974,51.33803629199974,51.33803629199974,51.33803629199974,51.26866670833454,51.33803629199974,51.33803629199974,51.33803629199974,51.26866670833454,51.33803629199974,51.33803629199974,51.33803629199974,53.4204796250051,,51.33803629199974,51.33803629199974,56.524906792001275,51.33803629199974,51.33803629199974,51.33803629199974,51.33803629199974,51.82676758400339,52.889565750003385,51.798828291666965,52.84541112500301,53.4204796250051,54.487881084001856,53.39280045866714,,51.33803629199974,56.524906792001275,51.33803629199974,56.524906792001275,56.56420912500471,57.22728362500493,51.33803629199974,2,1,0.9934405419917312,reldom2_s036,001,2025-03-14_12h20.21.967,What-A-Scan_AC,2022.2.5,None,
3,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/percussion mallet_low-pitch_F_loud.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Ftri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/category_box.png,stimulus/audwhat_stim/category_yes.png,stimulus/audwhat_stim/category_no.png,None,Category,None,Category,1,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,3,3,3,,,,,,,,,57.43048658400221,57.43048658400221,57.43048658400221,57.43048658400221,57.43048658400221,57.43048658400221,57.43048658400221,57.43048658400221,57.36061695833826,57.43048658400221,57.43048658400221,57.43048658400221,57.36061695833826,57.43048658400221,57.43048658400221,57.43048658400221,59.52616720900551,,57.43048658400221,57.43048658400221,62.60737195900583,57.43048658400221,57.43048658400221,57.43048658400221,57.43048658400221,57.91997979200096,58.9471526250054,57.8921749166732,,59.52616720900551,60.55451391700626,59.49798829167072,60.55451391700626,57.43048658400221,62.60737195900583,57.43048658400221,62.60737195900583,62.64681258400378,63.31393633400148,57.43048658400221,1,1,1.211346791991673,reldom2_s036,001,2025-03-14_12h20.21.967,What-A-Scan_AC,2022.2.5,None,
4,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/percussion mallet_low-pitch_Dtri_loud.wav,stimulus/audwhat_stim/percussion mallet_high-pitch_F_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/category_box.png,stimulus/audwhat_stim/category_yes.png,stimulus/audwhat_stim/category_no.png,None,Category,None,Category,1,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,4,4,4,,,,,,,,,63.51752912500524,63.51752912500524,63.51752912500524,63.51752912500524,63.51752912500524,63.51752912500524,63.51752912500524,63.51752912500524,63.447269667334815,63.51752912500524,63.51752912500524,63.51752912500524,63.447269667334815,63.51752912500524,63.51752912500524,63.51752912500524,65.61984183400637,,63.51752912500524,63.51752912500524,68.70618029199977,63.51752912500524,63.51752912500524,63.51752912500524,63.51752912500524,64.0092880000011,65.03908075000072,63.98115716666895,,65.61984183400637,66.64972595900326,65.59167145866765,,63.51752912500524,68.70618029199977,63.51752912500524,68.70618029199977,68.74561670900584,69.41317629200057,63.51752912500524,1,1,1.1217087499899208,reldom2_s036,001,2025-03-14_12h20.21.967,What-A-Scan_AC,2022.2.5,None,
