Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,text2.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.861758249993727,11.861758249993727,2,0.9974799170086044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s036,001,2025-03-14_12h42.43.922,Aud-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,12.896929457994702,12.896929457994702,5,17.49753912500455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s036,001,2025-03-14_12h42.43.922,Aud-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,30.407085707993247,30.407085707993247,5,1.9867778750049183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s036,001,2025-03-14_12h42.43.922,Aud-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,32.40096320799785,32.40096320799785,5,1.9941640840042965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s036,001,2025-03-14_12h42.43.922,Aud-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,34.40886891599803,34.40886891599803,5,1.9854358340089675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s036,001,2025-03-14_12h42.43.922,Aud-A-Scan_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,16,,,,,0,0,0,0,,,,,,,,,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.521640707664,36.616101582993,36.616101582993,36.616101582993,36.521640707664,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.571640707663995,36.616101582993,36.616101582993,36.616101582993,36.571640707663995,36.616101582993,36.616101582993,36.616101582993,36.616101582993,36.616101582993,41.79338187499525,41.79338187499525,52.833454790998076,None,0,,reldom2_s036,001,2025-03-14_12h42.43.922,Aud-A-Scan_AC,2022.2.5,None,
1,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_away_280h.wav,stimulus/audwhere_stim/right_away_290h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Direction,1,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,1,1,1,,,,,,,,,52.833454790998076,52.833454790998076,52.833454790998076,52.833454790998076,52.833454790998076,52.833454790998076,52.833454790998076,52.833454790998076,52.76397437499545,52.833454790998076,52.833454790998076,52.833454790998076,52.76397437499545,52.833454790998076,52.833454790998076,52.833454790998076,54.91198549999535,58.95640904099855,52.833454790998076,52.833454790998076,57.99488945799385,52.833454790998076,52.833454790998076,52.833454790998076,52.833454790998076,53.2861144579947,54.32279504100006,53.25745008266337,,54.91198549999535,55.95143149999785,54.88326599966628,,52.833454790998076,57.99488945799385,52.833454790998076,57.99488945799385,58.03449983299652,58.710441832998185,52.833454790998076,1,1,1.3026780000000144,reldom2_s036,001,2025-03-14_12h42.43.922,Aud-A-Scan_AC,2022.2.5,None,
2,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_away_270h.wav,stimulus/audwhere_stim/left_toward_270h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Side,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,2,2,2,,,,,,,,,58.95640904099855,58.95640904099855,58.95640904099855,58.95640904099855,58.95640904099855,58.95640904099855,58.95640904099855,58.95640904099855,58.883187499328535,58.95640904099855,58.95640904099855,58.95640904099855,58.883187499328535,58.95640904099855,58.95640904099855,58.95640904099855,61.04395466599817,65.06740079099836,58.95640904099855,58.95640904099855,64.13902487499581,58.95640904099855,58.95640904099855,58.95640904099855,58.95640904099855,59.40847962499538,60.45291370799532,59.379467166665805,,61.04395466599817,62.08946887499769,61.014667541665645,62.04383929100004,58.95640904099855,64.13902487499581,58.95640904099855,64.13902487499581,64.17924383299396,64.85984987499978,58.95640904099855,2,1,1.1555810840072809,reldom2_s036,001,2025-03-14_12h42.43.922,Aud-A-Scan_AC,2022.2.5,None,
3,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_toward_300h.wav,stimulus/audwhere_stim/left_away_280h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Side,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,3,3,3,,,,,,,,,65.06740079099836,65.06740079099836,65.06740079099836,65.06740079099836,65.06740079099836,65.06740079099836,65.06740079099836,65.06740079099836,64.99318320833311,65.06740079099836,65.06740079099836,65.06740079099836,64.99318320833311,65.06740079099836,65.06740079099836,65.06740079099836,67.16640687499603,,65.06740079099836,65.06740079099836,70.22736437499407,65.06740079099836,65.06740079099836,65.06740079099836,65.06740079099836,65.52379833299347,66.57444249999389,65.49480808266186,,67.16640687499603,68.21905258299375,67.13750874966014,,65.06740079099836,70.22736437499407,65.06740079099836,70.22736437499407,70.26725370799977,70.95101987499947,65.06740079099836,2,1,1.403101626005082,reldom2_s036,001,2025-03-14_12h42.43.922,Aud-A-Scan_AC,2022.2.5,None,
4,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_away_270h.wav,stimulus/audwhere_stim/left_toward_290h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/side_box.png,stimulus/audwhere_stim/side_yes.png,stimulus/audwhere_stim/side_no.png,None,Side,None,Side,1,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,4,4,4,,,,,,,,,71.15865608299646,71.15865608299646,71.15865608299646,71.15865608299646,71.15865608299646,71.15865608299646,71.15865608299646,71.15865608299646,71.0843532083328,71.15865608299646,71.15865608299646,71.15865608299646,71.0843532083328,71.15865608299646,71.15865608299646,71.15865608299646,73.25534483299998,,71.15865608299646,71.15865608299646,76.31473191599798,71.15865608299646,71.15865608299646,71.15865608299646,71.15865608299646,71.614259957998,72.66267849999713,71.58527833266659,,73.25534483299998,74.3068261659937,73.22601174966645,,71.15865608299646,76.31473191599798,71.15865608299646,76.31473191599798,76.35467162499845,77.04116349999822,71.15865608299646,1,1,1.1572288340103114,reldom2_s036,001,2025-03-14_12h42.43.922,Aud-A-Scan_AC,2022.2.5,None,
