Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,text_score.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.243712749972474,9.243712749972474,2,1.8509269580245018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s009,001,2025-01-30_11h16.36.542,audwhere_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s009,001,2025-01-30_11h16.36.542,audwhere_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s009,001,2025-01-30_11h16.36.542,audwhere_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s009,001,2025-01-30_11h16.36.542,audwhere_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s009,001,2025-01-30_11h16.36.542,audwhere_practice_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,6,,,,,0,0,0,0,,,,,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.216745708630576,11.322912582952995,11.322912582952995,11.322912582952995,11.216745708630576,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.266745708630577,11.322912582952995,11.322912582952995,11.322912582952995,11.266745708630577,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,11.322912582952995,16.533716582984198,16.533716582984198,17.55007045797538,None,0,,,reldom2_s009,001,2025-01-30_11h16.36.542,audwhere_practice_AC,2022.2.5,None,
1,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_toward_280h.wav,stimulus/audwhere_stim/right_toward_270h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Direction,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,1,1,1,,,,,17.55007045797538,17.55007045797538,17.55007045797538,17.55007045797538,17.55007045797538,17.55007045797538,17.55007045797538,17.55007045797538,17.474187332997097,17.55007045797538,17.55007045797538,17.55007045797538,17.474187332997097,17.55007045797538,17.55007045797538,17.55007045797538,19.630806166969705,23.511172124999575,17.55007045797538,17.55007045797538,22.830752499983646,17.55007045797538,17.55007045797538,17.55007045797538,17.55007045797538,18.0364796249778,19.10144495801069,18.0045852086662,,19.630806166969705,20.69862858299166,19.598482124627722,,17.55007045797538,22.830752499983646,17.55007045797538,22.830752499983646,22.788602499989793,23.765799707965925,17.55007045797538,1,1,2.0900525840115733,,reldom2_s009,001,2025-01-30_11h16.36.542,audwhere_practice_AC,2022.2.5,None,
2,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_toward_290h.wav,stimulus/audwhere_stim/right_toward_280h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Direction,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,2,2,2,,,,,23.765799707965925,23.765799707965925,23.765799707965925,23.765799707965925,23.765799707965925,23.765799707965925,23.765799707965925,23.765799707965925,23.687897166326486,23.765799707965925,23.765799707965925,23.765799707965925,23.687897166326486,23.765799707965925,23.765799707965925,23.765799707965925,25.87479308299953,29.74355062498944,23.765799707965925,23.765799707965925,29.066438417008612,23.765799707965925,23.765799707965925,23.765799707965925,23.765799707965925,24.25597870798083,25.288728874991648,24.223534374676333,,25.87479308299953,26.948064416996203,25.843065374651147,,23.765799707965925,29.066438417008612,23.765799707965925,29.066438417008612,28.974815541994758,29.955778000003193,23.765799707965925,1,1,1.956431041995529,,reldom2_s009,001,2025-01-30_11h16.36.542,audwhere_practice_AC,2022.2.5,None,
3,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_toward_290h.wav,stimulus/audwhere_stim/right_away_270h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/side_box.png,stimulus/audwhere_stim/side_yes.png,stimulus/audwhere_stim/side_no.png,None,Side,None,Side,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,3,3,3,,,,,29.955778000003193,29.955778000003193,29.955778000003193,29.955778000003193,29.955778000003193,29.955778000003193,29.955778000003193,29.955778000003193,29.87688395832277,29.955778000003193,29.955778000003193,29.955778000003193,29.87688395832277,29.955778000003193,29.955778000003193,29.955778000003193,32.0388307920075,35.92028212500736,29.955778000003193,29.955778000003193,35.241875541978516,29.955778000003193,29.955778000003193,29.955778000003193,29.955778000003193,30.439188416989055,31.506926957983524,30.40714774962204,,32.0388307920075,33.10792333300924,32.00644129165836,,29.955778000003193,35.241875541978516,29.955778000003193,35.241875541978516,35.15072124998551,36.13543408300029,29.955778000003193,1,1,2.6589912089984864,,reldom2_s009,001,2025-01-30_11h16.36.542,audwhere_practice_AC,2022.2.5,None,
4,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_away_280h.wav,stimulus/audwhere_stim/right_toward_290h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/side_box.png,stimulus/audwhere_stim/side_yes.png,stimulus/audwhere_stim/side_no.png,None,Side,None,Side,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,4,4,4,,,,,36.13543408300029,36.13543408300029,36.13543408300029,36.13543408300029,36.13543408300029,36.13543408300029,36.13543408300029,36.13543408300029,36.053615458340694,36.13543408300029,36.13543408300029,36.13543408300029,36.053615458340694,36.13543408300029,36.13543408300029,36.13543408300029,38.23099004197866,42.09451766696293,36.13543408300029,36.13543408300029,41.4115630830056,36.13543408300029,36.13543408300029,36.13543408300029,36.13543408300029,36.62191633298062,37.69597837497713,36.58925333363392,,38.23099004197866,39.30570058297599,38.199017124661864,,36.13543408300029,41.4115630830056,36.13543408300029,41.4115630830056,41.36878491699463,42.36884154198924,36.13543408300029,1,1,2.1495877919951454,,reldom2_s009,001,2025-01-30_11h16.36.542,audwhere_practice_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,6,,,,,0,5,5,5,,,,,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.27080187530567,42.36884154198924,42.36884154198924,42.36884154198924,42.27080187530567,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.32080187530567,42.36884154198924,42.36884154198924,42.36884154198924,42.32080187530567,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,42.36884154198924,47.55535083299037,47.55535083299037,48.52150645799702,None,0,,,reldom2_s009,001,2025-01-30_11h16.36.542,audwhere_practice_AC,2022.2.5,None,
5,Second_Order,1.0,audwhere,stimulus/audwhere_stim/right_toward_270h.wav,stimulus/audwhere_stim/left_toward_280h.wav,stimulus/audwhere_stim/left_away_270h.wav,stimulus/audwhere_stim/right_away_290h.wav,stimulus/audwhere_stim/match_blank.png,stimulus/audwhere_stim/match_box.png,stimulus/audwhere_stim/match_yes.png,stimulus/audwhere_stim/match_no.png,1.0,Match,Direction,Direction,1,5.25,0,5.25,0,5.25,0,5.25,0,0.75,0.75,0,0,0,0,0,0,0,0,1,0.5,1,2.125,1,0.5,1,2.125,0,,,,,0,6,6,6,,,,,48.52150645799702,53.76200724998489,48.52150645799702,48.52150645799702,48.52150645799702,48.52150645799702,48.972298667009454,49.969194791978225,48.980041416656846,,50.59241916699102,51.59186212497298,50.60018108366445,,53.76200724998489,54.62629200000083,56.693940291996114,60.548997042002156,54.62629200000083,54.62629200000083,59.9032320829574,54.62629200000083,54.62629200000083,54.62629200000083,54.62629200000083,55.073921417002566,56.154183292004745,55.04124212463309,,56.693940291996114,57.73045908298809,56.66054045863372,,54.62629200000083,59.9032320829574,54.62629200000083,59.9032320829574,59.80949645797955,60.670898582960945,54.62629200000083,1,1,2.5633987089968286,,reldom2_s009,001,2025-01-30_11h16.36.542,audwhere_practice_AC,2022.2.5,None,
