0.7233 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
3.2481 	WARNING 	Requested an unavailable screen number - using first available.
3.2494 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [800, 600]. Using actual size
4.3111 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

4.3119 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1., 1., 1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fb6b3238700>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fb6430fca90>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([800, 600]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.3124 	EXP 	window1: mouseVisible = True
4.3132 	EXP 	window1: mouseVisible = False
4.3132 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
4.3132 	EXP 	window1: recordFrameIntervals = False
4.3949 	EXP 	window1: recordFrameIntervals = True
5.2310 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

6.6946 	EXP 	Created text_start = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_start', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Press 2 when you are ready to begin.', units='height', win=Window(...), wrapWidth=1)
6.7001 	EXP 	Created cue_file1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue_file1', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
6.7027 	EXP 	Created image_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_1', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
6.7050 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
6.7075 	EXP 	Created sound_icon1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon1', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
6.7882 	EXP 	Sound sound_1 set volume 1.000
6.7921 	EXP 	Created sound_icon2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
6.7925 	EXP 	Sound sound_2 set volume 1.000
6.8638 	EXP 	Created image_blank_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='stimulus/viswhere_stim/blank_white.png', interpolate=True, mask=None, maskParams=None, name='image_blank_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0., 0.]), texRes=128.0, units='height', win=Window(...))
6.8657 	EXP 	Created fixation_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='x', units='height', win=Window(...), wrapWidth=1)
6.8696 	EXP 	Created left_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='left_text', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.8725 	EXP 	Created right_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='right_text', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.8753 	EXP 	Created cue_file2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue_file2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
6.8756 	EXP 	Sound sound_3 set volume 1.000
6.8759 	EXP 	Sound sound_4 set volume 1.000
6.8785 	EXP 	Created response_yes = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='response_yes', opacity=0.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
6.8812 	EXP 	Created response_no = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='response_no', opacity=0.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
6.9448 	EXP 	Created iti_blank = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, image='stimulus/viswhere_stim/blank_white.png', interpolate=True, mask=None, maskParams=None, name='iti_blank', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.9452 	EXP 	Created text_score = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_score', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.9494 	WARNING 	t of last frame was 1718.61ms (=1/0)
6.9494 	EXP 	text_start: autoDraw = True
7.6507 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
7.6510 	EXP 	New trial (rep=0, index=0): None
7.6676 	EXP 	Imported soundcheck_AC.csv as conditions, 5 conditions, 44 params
7.6678 	EXP 	Created sequence: sequential, trialTypes=5, nReps=1, seed=None
7.6682 	EXP 	New trial (rep=0, index=0): OrderedDict([('Trial', 0), ('Order', 0.0), ('Block', None), ('Type', 'fixation'), ('Stimuli_File1', 'stimulus/audwhere_stim/blank_white.png'), ('Stimuli_File2', 'stimulus/audwhere_stim/blank_white.png'), ('Stimuli_File3', 'stimulus/audwhat_stim/blank_white.png'), ('Stimuli_File4', 'stimulus/audwhat_stim/blank_white.png'), ('Cue_File1', 'stimulus/audwhere_stim/blank_white.png'), ('Cue_File2', 'stimulus/audwhere_stim/blank_white.png'), ('Response_File_Yes', 'stimulus/audwhere_stim/blank_white.png'), ('Response_File_No', 'stimulus/audwhere_stim/blank_white.png'), ('Match', 0.0), ('Cue_Dimension', 0.0), ('Pair1_Dimension', 0.0), ('Pair2_Dimension', 0.0), ('Key', 0), ('Cue1_Duration', 0), ('Cue1_Onset', 0), ('Cue2_Duration', 0.0), ('Cue2_Onset', 0), ('ResponseYes_Duration', 0.0), ('ResponseYes_Onset', 0), ('ResponseNo_Duration', 0.0), ('ResponseNo_Onset', 0), ('ITI_Within', 0), ('ITI_Between', 0.0), ('Image1_Duration', 0), ('Image1_Onset', 0), ('Image2_Duration', 0), ('Image2_Onset', 0), ('Image3_Duration', 0.0), ('Image3_Onset', 0), ('Image4_Duration', 0.0), ('Image4_Onset', 0), ('Sound1_Duration', 0), ('Sound1_Onset', 0), ('Sound2_Duration', 0), ('Sound2_Onset', 0), ('Sound3_Duration', 0), ('Sound3_Onset', 0.0), ('Sound4_Duration', 0), ('Sound4_Onset', 0.0), ('Fixation_Duration', 2)])
7.7685 	DATA 	Keypress: 2
7.7703 	WARNING 	t of last frame was 138.67ms (=1/7)
7.7703 	EXP 	text_start: autoDraw = False
7.7703 	EXP 	cue_file1: ori = 0.0
7.7703 	EXP 	cue_file1: image = 'stimulus/audwhere_stim/blank_white.png'
7.7703 	EXP 	image_1: ori = 0.0
7.7703 	EXP 	image_1: image = 'stimulus/audwhere_stim/blank_white.png'
7.7703 	EXP 	image_2: ori = 0.0
7.7703 	EXP 	image_2: image = 'stimulus/audwhere_stim/blank_white.png'
7.7703 	EXP 	sound_icon1: ori = 0.0
7.7703 	EXP 	sound_icon1: image = 'stimulus/audwhere_stim/sound_icon.png'
7.7703 	EXP 	sound_icon2: ori = 0.0
7.7703 	EXP 	sound_icon2: image = 'stimulus/audwhere_stim/sound_icon.png'
7.7703 	EXP 	cue_file1: autoDraw = True
7.7703 	EXP 	cue_file1: autoDraw = False
7.7703 	EXP 	image_1: autoDraw = True
7.7703 	EXP 	image_1: autoDraw = False
7.7703 	EXP 	image_2: autoDraw = True
7.7703 	EXP 	image_2: autoDraw = False
7.7703 	EXP 	sound_icon1: autoDraw = True
7.7703 	EXP 	sound_icon1: autoDraw = False
7.7703 	EXP 	sound_icon2: autoDraw = True
7.7703 	EXP 	sound_icon2: autoDraw = False
7.7703 	EXP 	cue_file1: autoDraw = False
7.7703 	EXP 	image_1: autoDraw = False
7.7703 	EXP 	image_2: autoDraw = False
7.7703 	EXP 	sound_icon1: autoDraw = False
7.7703 	EXP 	sound_icon2: autoDraw = False
7.7703 	EXP 	image_blank_1: autoDraw = True
7.7703 	EXP 	image_blank_1: autoDraw = False
7.7703 	EXP 	image_blank_1: autoDraw = False
7.7703 	EXP 	cue_file2: ori = 0.0
7.7703 	EXP 	cue_file2: image = 'stimulus/audwhere_stim/blank_white.png'
7.7703 	EXP 	response_yes: ori = 0.0
7.7703 	EXP 	response_no: ori = 0.0
7.7703 	EXP 	cue_file2: texRes = 128.0
7.7703 	EXP 	response_yes: texRes = 128.0
7.7703 	EXP 	response_no: texRes = 128.0
7.7703 	EXP 	fixation_text: autoDraw = True
7.7703 	EXP 	left_text: autoDraw = True
7.7703 	EXP 	left_text: autoDraw = False
7.7703 	EXP 	right_text: autoDraw = True
7.7703 	EXP 	right_text: autoDraw = False
7.7703 	EXP 	cue_file2: autoDraw = True
7.7703 	EXP 	cue_file2: autoDraw = False
7.7703 	EXP 	response_yes: autoDraw = True
7.7703 	EXP 	response_yes: autoDraw = False
7.7703 	EXP 	response_no: autoDraw = True
7.7703 	EXP 	response_no: autoDraw = False
7.7880 	EXP 	cue_file2: texRes = 128.0
7.7880 	EXP 	response_yes: texRes = 128.0
7.7880 	EXP 	response_no: texRes = 128.0
7.8051 	EXP 	cue_file2: texRes = 128.0
7.8051 	EXP 	response_yes: texRes = 128.0
7.8051 	EXP 	response_no: texRes = 128.0
7.8226 	EXP 	cue_file2: texRes = 128.0
7.8226 	EXP 	response_yes: texRes = 128.0
7.8226 	EXP 	response_no: texRes = 128.0
7.8397 	EXP 	cue_file2: texRes = 128.0
7.8397 	EXP 	response_yes: texRes = 128.0
7.8397 	EXP 	response_no: texRes = 128.0
7.8569 	EXP 	cue_file2: texRes = 128.0
7.8569 	EXP 	response_yes: texRes = 128.0
7.8569 	EXP 	response_no: texRes = 128.0
7.8738 	EXP 	cue_file2: texRes = 128.0
7.8738 	EXP 	response_yes: texRes = 128.0
7.8738 	EXP 	response_no: texRes = 128.0
7.8908 	EXP 	cue_file2: texRes = 128.0
7.8908 	EXP 	response_yes: texRes = 128.0
7.8908 	EXP 	response_no: texRes = 128.0
7.9082 	EXP 	cue_file2: texRes = 128.0
7.9082 	EXP 	response_yes: texRes = 128.0
7.9082 	EXP 	response_no: texRes = 128.0
7.9255 	EXP 	cue_file2: texRes = 128.0
7.9255 	EXP 	response_yes: texRes = 128.0
7.9255 	EXP 	response_no: texRes = 128.0
7.9435 	EXP 	cue_file2: texRes = 128.0
7.9435 	EXP 	response_yes: texRes = 128.0
7.9435 	EXP 	response_no: texRes = 128.0
7.9609 	EXP 	cue_file2: texRes = 128.0
7.9609 	EXP 	response_yes: texRes = 128.0
7.9609 	EXP 	response_no: texRes = 128.0
7.9781 	EXP 	cue_file2: texRes = 128.0
7.9781 	EXP 	response_yes: texRes = 128.0
7.9781 	EXP 	response_no: texRes = 128.0
7.9953 	EXP 	cue_file2: texRes = 128.0
7.9953 	EXP 	response_yes: texRes = 128.0
7.9953 	EXP 	response_no: texRes = 128.0
8.0124 	EXP 	cue_file2: texRes = 128.0
8.0124 	EXP 	response_yes: texRes = 128.0
8.0124 	EXP 	response_no: texRes = 128.0
8.0296 	EXP 	cue_file2: texRes = 128.0
8.0296 	EXP 	response_yes: texRes = 128.0
8.0296 	EXP 	response_no: texRes = 128.0
8.0474 	EXP 	cue_file2: texRes = 128.0
8.0474 	EXP 	response_yes: texRes = 128.0
8.0474 	EXP 	response_no: texRes = 128.0
8.0657 	EXP 	cue_file2: texRes = 128.0
8.0657 	EXP 	response_yes: texRes = 128.0
8.0657 	EXP 	response_no: texRes = 128.0
8.0846 	EXP 	cue_file2: texRes = 128.0
8.0846 	EXP 	response_yes: texRes = 128.0
8.0846 	EXP 	response_no: texRes = 128.0
8.1029 	EXP 	cue_file2: texRes = 128.0
8.1029 	EXP 	response_yes: texRes = 128.0
8.1029 	EXP 	response_no: texRes = 128.0
8.1213 	EXP 	cue_file2: texRes = 128.0
8.1213 	EXP 	response_yes: texRes = 128.0
8.1213 	EXP 	response_no: texRes = 128.0
8.1395 	EXP 	cue_file2: texRes = 128.0
8.1395 	EXP 	response_yes: texRes = 128.0
8.1395 	EXP 	response_no: texRes = 128.0
8.1576 	EXP 	cue_file2: texRes = 128.0
8.1576 	EXP 	response_yes: texRes = 128.0
8.1576 	EXP 	response_no: texRes = 128.0
8.1760 	EXP 	cue_file2: texRes = 128.0
8.1760 	EXP 	response_yes: texRes = 128.0
8.1760 	EXP 	response_no: texRes = 128.0
8.1940 	EXP 	cue_file2: texRes = 128.0
8.1940 	EXP 	response_yes: texRes = 128.0
8.1940 	EXP 	response_no: texRes = 128.0
8.2114 	EXP 	cue_file2: texRes = 128.0
8.2114 	EXP 	response_yes: texRes = 128.0
8.2114 	EXP 	response_no: texRes = 128.0
8.2287 	EXP 	cue_file2: texRes = 128.0
8.2287 	EXP 	response_yes: texRes = 128.0
8.2287 	EXP 	response_no: texRes = 128.0
8.2461 	EXP 	cue_file2: texRes = 128.0
8.2461 	EXP 	response_yes: texRes = 128.0
8.2461 	EXP 	response_no: texRes = 128.0
8.2633 	EXP 	cue_file2: texRes = 128.0
8.2633 	EXP 	response_yes: texRes = 128.0
8.2633 	EXP 	response_no: texRes = 128.0
8.2806 	EXP 	cue_file2: texRes = 128.0
8.2806 	EXP 	response_yes: texRes = 128.0
8.2806 	EXP 	response_no: texRes = 128.0
8.2981 	EXP 	cue_file2: texRes = 128.0
8.2981 	EXP 	response_yes: texRes = 128.0
8.2981 	EXP 	response_no: texRes = 128.0
8.3154 	EXP 	cue_file2: texRes = 128.0
8.3154 	EXP 	response_yes: texRes = 128.0
8.3154 	EXP 	response_no: texRes = 128.0
8.3329 	EXP 	cue_file2: texRes = 128.0
8.3329 	EXP 	response_yes: texRes = 128.0
8.3329 	EXP 	response_no: texRes = 128.0
8.3521 	EXP 	cue_file2: texRes = 128.0
8.3521 	EXP 	response_yes: texRes = 128.0
8.3521 	EXP 	response_no: texRes = 128.0
8.3692 	EXP 	cue_file2: texRes = 128.0
8.3692 	EXP 	response_yes: texRes = 128.0
8.3692 	EXP 	response_no: texRes = 128.0
8.3877 	EXP 	cue_file2: texRes = 128.0
8.3877 	EXP 	response_yes: texRes = 128.0
8.3877 	EXP 	response_no: texRes = 128.0
8.4048 	EXP 	cue_file2: texRes = 128.0
8.4048 	EXP 	response_yes: texRes = 128.0
8.4048 	EXP 	response_no: texRes = 128.0
8.4219 	EXP 	cue_file2: texRes = 128.0
8.4219 	EXP 	response_yes: texRes = 128.0
8.4219 	EXP 	response_no: texRes = 128.0
8.4393 	EXP 	cue_file2: texRes = 128.0
8.4393 	EXP 	response_yes: texRes = 128.0
8.4393 	EXP 	response_no: texRes = 128.0
8.4566 	EXP 	cue_file2: texRes = 128.0
8.4566 	EXP 	response_yes: texRes = 128.0
8.4566 	EXP 	response_no: texRes = 128.0
8.4739 	EXP 	cue_file2: texRes = 128.0
8.4739 	EXP 	response_yes: texRes = 128.0
8.4739 	EXP 	response_no: texRes = 128.0
8.4910 	EXP 	cue_file2: texRes = 128.0
8.4910 	EXP 	response_yes: texRes = 128.0
8.4910 	EXP 	response_no: texRes = 128.0
8.5082 	EXP 	cue_file2: texRes = 128.0
8.5082 	EXP 	response_yes: texRes = 128.0
8.5082 	EXP 	response_no: texRes = 128.0
8.5255 	EXP 	cue_file2: texRes = 128.0
8.5255 	EXP 	response_yes: texRes = 128.0
8.5255 	EXP 	response_no: texRes = 128.0
8.5426 	EXP 	cue_file2: texRes = 128.0
8.5426 	EXP 	response_yes: texRes = 128.0
8.5426 	EXP 	response_no: texRes = 128.0
8.5599 	EXP 	cue_file2: texRes = 128.0
8.5599 	EXP 	response_yes: texRes = 128.0
8.5599 	EXP 	response_no: texRes = 128.0
8.5778 	EXP 	cue_file2: texRes = 128.0
8.5778 	EXP 	response_yes: texRes = 128.0
8.5778 	EXP 	response_no: texRes = 128.0
8.5952 	EXP 	cue_file2: texRes = 128.0
