Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,text_score.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.137192583992146,14.137192583992146,2,1.4085407499223948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s033,001,2025-03-12_16h29.01.020,audwhere_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s033,001,2025-03-12_16h29.01.020,audwhere_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s033,001,2025-03-12_16h29.01.020,audwhere_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s033,001,2025-03-12_16h29.01.020,audwhere_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s033,001,2025-03-12_16h29.01.020,audwhere_practice_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,6,,,,,0,0,0,0,,,,,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.684367958370908,15.786066209082492,15.786066209082492,15.786066209082492,15.684367958370908,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.734367958370907,15.786066209082492,15.786066209082492,15.786066209082492,15.734367958370907,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,15.786066209082492,20.97003045899328,20.97003045899328,22.04118554200977,None,0,,,reldom2_s033,001,2025-03-12_16h29.01.020,audwhere_practice_AC,2022.2.5,None,
1,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_toward_280h.wav,stimulus/audwhere_stim/right_toward_270h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Direction,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,1,1,1,,,,,22.04118554200977,22.04118554200977,22.04118554200977,22.04118554200977,22.04118554200977,22.04118554200977,22.04118554200977,22.04118554200977,21.952324249991214,22.04118554200977,22.04118554200977,22.04118554200977,21.952324249991214,22.04118554200977,22.04118554200977,22.04118554200977,24.148559459019452,27.977982999989763,22.04118554200977,22.04118554200977,27.36375158408191,22.04118554200977,22.04118554200977,22.04118554200977,22.04118554200977,22.49334116699174,23.548334500053898,22.4594925837048,,24.148559459019452,25.209667875082232,24.11463929171829,,22.04118554200977,27.36375158408191,22.04118554200977,27.36375158408191,27.269395375042222,28.241600375040434,22.04118554200977,1,1,2.0973833329044282,,reldom2_s033,001,2025-03-12_16h29.01.020,audwhere_practice_AC,2022.2.5,None,
2,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_toward_290h.wav,stimulus/audwhere_stim/left_away_280h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Side,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,2,2,2,,,,,28.241600375040434,28.241600375040434,28.241600375040434,28.241600375040434,28.241600375040434,28.241600375040434,28.241600375040434,28.241600375040434,28.155132583373536,28.241600375040434,28.241600375040434,28.241600375040434,28.155132583373536,28.241600375040434,28.241600375040434,28.241600375040434,30.31528345902916,34.18984637502581,28.241600375040434,28.241600375040434,33.53046091704164,28.241600375040434,28.241600375040434,28.241600375040434,28.241600375040434,28.69387183408253,29.752742584096268,28.660569666714096,,30.31528345902916,31.37112262507435,30.281289125738354,,28.241600375040434,33.53046091704164,28.241600375040434,33.53046091704164,33.43687974999193,34.409292667056434,28.241600375040434,2,1,1.3179939589463174,,reldom2_s033,001,2025-03-12_16h29.01.020,audwhere_practice_AC,2022.2.5,None,
3,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_toward_290h.wav,stimulus/audwhere_stim/right_away_270h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/side_box.png,stimulus/audwhere_stim/side_yes.png,stimulus/audwhere_stim/side_no.png,None,Side,None,Side,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,3,3,3,,,,,34.409292667056434,34.409292667056434,34.409292667056434,34.409292667056434,34.409292667056434,34.409292667056434,34.409292667056434,34.409292667056434,34.32317970835914,34.409292667056434,34.409292667056434,34.409292667056434,34.32317970835914,34.409292667056434,34.409292667056434,34.409292667056434,36.510134750045836,40.38029479200486,34.409292667056434,34.409292667056434,39.71870845905505,34.409292667056434,34.409292667056434,34.409292667056434,34.409292667056434,34.8583364590304,35.91008512501139,34.824569208725975,,36.510134750045836,37.56352183409035,36.4752994586636,,34.409292667056434,39.71870845905505,34.409292667056434,39.71870845905505,39.62423487508204,40.60230412508827,34.409292667056434,1,1,1.1868270828854293,,reldom2_s033,001,2025-03-12_16h29.01.020,audwhere_practice_AC,2022.2.5,None,
4,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_away_280h.wav,stimulus/audwhere_stim/right_toward_290h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/side_box.png,stimulus/audwhere_stim/side_yes.png,stimulus/audwhere_stim/side_no.png,None,Side,None,Side,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,4,4,4,,,,,40.60230412508827,40.60230412508827,40.60230412508827,40.60230412508827,40.60230412508827,40.60230412508827,40.60230412508827,40.60230412508827,40.513628125338194,40.60230412508827,40.60230412508827,40.60230412508827,40.513628125338194,40.60230412508827,40.60230412508827,40.60230412508827,42.70919408404734,46.54117516707629,40.60230412508827,40.60230412508827,45.91281891707331,40.60230412508827,40.60230412508827,40.60230412508827,40.60230412508827,41.054984542075545,42.1099466671003,41.021616375717954,,42.70919408404734,43.76419329200871,42.67511166673309,,40.60230412508827,45.91281891707331,40.60230412508827,45.91281891707331,45.8193946670508,46.8234302920755,40.60230412508827,1,1,1.05181437486317,,reldom2_s033,001,2025-03-12_16h29.01.020,audwhere_practice_AC,2022.2.5,None,
