Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,text_score.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.666417084052227,9.666417084052227,2,2.348733957973309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s033,001,2025-03-12_16h45.50.506,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s033,001,2025-03-12_16h45.50.506,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s033,001,2025-03-12_16h45.50.506,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s033,001,2025-03-12_16h45.50.506,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s033,001,2025-03-12_16h45.50.506,audwhat_practice_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,6,,,,,0,0,0,0,,,,,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.131278708662528,12.237476334092207,12.237476334092207,12.237476334092207,12.131278708662528,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.181278708662528,12.237476334092207,12.237476334092207,12.237476334092207,12.181278708662528,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,12.237476334092207,17.44524212507531,17.44524212507531,18.454092417028733,None,0,,,reldom2_s033,001,2025-03-12_16h45.50.506,audwhat_practice_AC,2022.2.5,None,
1,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/string viola_high-pitch_F_loud.wav,stimulus/audwhat_stim/string cello_low-pitch_D_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/category_box.png,stimulus/audwhat_stim/category_yes.png,stimulus/audwhat_stim/category_no.png,None,Category,None,Category,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,1,1,1,,,,,18.454092417028733,18.454092417028733,18.454092417028733,18.454092417028733,18.454092417028733,18.454092417028733,18.454092417028733,18.454092417028733,18.383660750091074,18.454092417028733,18.454092417028733,18.454092417028733,18.383660750091074,18.454092417028733,18.454092417028733,18.454092417028733,20.5544291670667,24.42321408400312,18.454092417028733,18.454092417028733,23.759854209027253,18.454092417028733,18.454092417028733,18.454092417028733,18.454092417028733,18.903916834038682,19.931355542037636,18.872758000685522,,20.5544291670667,21.581609709071927,20.526285625707047,,18.454092417028733,23.759854209027253,18.454092417028733,23.759854209027253,23.675578250084072,24.629817709093913,18.454092417028733,None,0,,,reldom2_s033,001,2025-03-12_16h45.50.506,audwhat_practice_AC,2022.2.5,None,
2,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/percussion mallet_low-pitch_Ftri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/pitch_box.png,stimulus/audwhat_stim/pitch_yes.png,stimulus/audwhat_stim/pitch_no.png,None,Pitch,None,Category,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,2,2,2,,,,,24.629817709093913,24.629817709093913,24.629817709093913,24.629817709093913,24.629817709093913,24.629817709093913,24.629817709093913,24.629817709093913,24.556547417336454,24.629817709093913,24.629817709093913,24.629817709093913,24.556547417336454,24.629817709093913,24.629817709093913,24.629817709093913,26.726754792034626,30.604488042066805,24.629817709093913,24.629817709093913,29.937448542099446,24.629817709093913,24.629817709093913,24.629817709093913,24.629817709093913,25.080739209079184,26.149533750023693,25.05268254172212,26.105295334011316,26.726754792034626,27.75576525006909,26.69875216676543,,24.629817709093913,29.937448542099446,24.629817709093913,29.937448542099446,29.85301241709385,30.809991459012963,24.629817709093913,2,1,0.9541374158579856,,reldom2_s033,001,2025-03-12_16h45.50.506,audwhat_practice_AC,2022.2.5,None,
3,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Ftri_loud.wav,stimulus/audwhat_stim/string cello_high-pitch_Ftri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/category_box.png,stimulus/audwhat_stim/category_yes.png,stimulus/audwhat_stim/category_no.png,None,Category,None,Pitch,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,3,3,3,,,,,30.809991459012963,30.809991459012963,30.809991459012963,30.809991459012963,30.809991459012963,30.809991459012963,30.809991459012963,30.809991459012963,30.737821375400138,30.809991459012963,30.809991459012963,30.809991459012963,30.737821375400138,30.809991459012963,30.809991459012963,30.809991459012963,32.918024209095165,36.75043929205276,30.809991459012963,30.809991459012963,36.117151334066875,30.809991459012963,30.809991459012963,30.809991459012963,30.809991459012963,31.26650020899251,32.33589337510057,31.23837325076262,32.2912999590626,32.918024209095165,33.955967625021,32.889903333682255,,30.809991459012963,36.117151334066875,30.809991459012963,36.117151334066875,36.03172216704115,36.996556500089355,30.809991459012963,2,1,1.2039743738714606,,reldom2_s033,001,2025-03-12_16h45.50.506,audwhat_practice_AC,2022.2.5,None,
4,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/string viola_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/pitch_box.png,stimulus/audwhat_stim/pitch_yes.png,stimulus/audwhat_stim/pitch_no.png,None,Pitch,None,Pitch,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,4,4,4,,,,,36.996556500089355,36.996556500089355,36.996556500089355,36.996556500089355,36.996556500089355,36.996556500089355,36.996556500089355,36.996556500089355,36.92332683332109,36.996556500089355,36.996556500089355,36.996556500089355,36.92332683332109,36.996556500089355,36.996556500089355,36.996556500089355,39.070747292018496,42.938987334026024,36.996556500089355,36.996556500089355,42.26861337502487,36.996556500089355,36.996556500089355,36.996556500089355,36.996556500089355,37.44646783405915,38.48496350005735,37.418046000708514,,39.070747292018496,40.10808999999426,39.041989583700584,40.10808999999426,36.996556500089355,42.26861337502487,36.996556500089355,42.26861337502487,42.22901583404746,43.20508958399296,36.996556500089355,1,1,1.60298708290793,,reldom2_s033,001,2025-03-12_16h45.50.506,audwhat_practice_AC,2022.2.5,None,
