Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,text_score.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.376196583005367,7.376196583005367,2,5.577887540974189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s027,001,2025-02-26_15h39.39.438,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s027,001,2025-02-26_15h39.39.438,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s027,001,2025-02-26_15h39.39.438,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s027,001,2025-02-26_15h39.39.438,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s027,001,2025-02-26_15h39.39.438,audwhat_practice_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,6,,,,,0,0,0,0,,,,,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.088619000338563,13.184621708001941,13.184621708001941,13.184621708001941,13.088619000338563,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.138619000338561,13.184621708001941,13.184621708001941,13.184621708001941,13.138619000338561,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,13.184621708001941,18.403454583021812,18.403454583021812,19.412188542017248,None,0,,,reldom2_s027,001,2025-02-26_15h39.39.438,audwhat_practice_AC,2022.2.5,None,
1,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/string viola_high-pitch_F_loud.wav,stimulus/audwhat_stim/string cello_low-pitch_D_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/category_box.png,stimulus/audwhat_stim/category_yes.png,stimulus/audwhat_stim/category_no.png,None,Category,None,Category,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,1,1,1,,,,,19.412188542017248,19.412188542017248,19.412188542017248,19.412188542017248,19.412188542017248,19.412188542017248,19.412188542017248,19.412188542017248,19.342800250020808,19.412188542017248,19.412188542017248,19.412188542017248,19.342800250020808,19.412188542017248,19.412188542017248,19.412188542017248,21.486150833021384,25.365174583013868,19.412188542017248,19.412188542017248,24.706812875025207,19.412188542017248,19.412188542017248,19.412188542017248,19.412188542017248,19.8991765420069,20.958681417017942,19.871585208693674,,21.486150833021384,22.547521583008347,21.458565083685485,,19.412188542017248,24.706812875025207,19.412188542017248,24.706812875025207,24.623592958028894,25.570461375027662,19.412188542017248,1,1,0.8976879159745295,,reldom2_s027,001,2025-02-26_15h39.39.438,audwhat_practice_AC,2022.2.5,None,
2,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/percussion mallet_low-pitch_Ftri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/pitch_box.png,stimulus/audwhat_stim/pitch_yes.png,stimulus/audwhat_stim/pitch_no.png,None,Pitch,None,Category,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,2,2,2,,,,,25.570461375027662,25.570461375027662,25.570461375027662,25.570461375027662,25.570461375027662,25.570461375027662,25.570461375027662,25.570461375027662,25.4985079163472,25.570461375027662,25.570461375027662,25.570461375027662,25.4985079163472,25.570461375027662,25.570461375027662,25.570461375027662,27.682370208000066,31.509475792001467,25.570461375027662,25.570461375027662,30.851836000016192,25.570461375027662,25.570461375027662,25.570461375027662,25.570461375027662,26.057626292022178,27.112451417022385,26.030186999680396,27.06865829200251,27.682370208000066,28.742536458012182,27.65492487469261,,25.570461375027662,30.851836000016192,25.570461375027662,30.851836000016192,30.768946542026242,31.712080667028204,25.570461375027662,2,1,0.8107463329506572,,reldom2_s027,001,2025-02-26_15h39.39.438,audwhat_practice_AC,2022.2.5,None,
3,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Ftri_loud.wav,stimulus/audwhat_stim/string cello_high-pitch_Ftri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/category_box.png,stimulus/audwhat_stim/category_yes.png,stimulus/audwhat_stim/category_no.png,None,Category,None,Pitch,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,3,3,3,,,,,31.712080667028204,31.712080667028204,31.712080667028204,31.712080667028204,31.712080667028204,31.712080667028204,31.712080667028204,31.712080667028204,31.6428091253348,31.712080667028204,31.712080667028204,31.712080667028204,31.6428091253348,31.712080667028204,31.712080667028204,31.712080667028204,33.79735891701421,37.66002112501883,31.712080667028204,31.712080667028204,36.99759875002201,31.712080667028204,31.712080667028204,31.712080667028204,31.712080667028204,32.20117133302847,33.26421637501335,32.17360854166715,33.220150500012096,33.79735891701421,34.82562075002352,33.768532458667565,,31.712080667028204,36.99759875002201,31.712080667028204,36.99759875002201,36.913938708021306,37.86301945801824,31.712080667028204,2,1,0.8051974589761812,,reldom2_s027,001,2025-02-26_15h39.39.438,audwhat_practice_AC,2022.2.5,None,
4,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/string viola_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/pitch_box.png,stimulus/audwhat_stim/pitch_yes.png,stimulus/audwhat_stim/pitch_no.png,None,Pitch,None,Pitch,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,4,4,4,,,,,37.86301945801824,37.86301945801824,37.86301945801824,37.86301945801824,37.86301945801824,37.86301945801824,37.86301945801824,37.86301945801824,37.79335445835216,37.86301945801824,37.86301945801824,37.86301945801824,37.79335445835216,37.86301945801824,37.86301945801824,37.86301945801824,39.94480808300432,43.83796595802414,37.86301945801824,37.86301945801824,43.13777237501927,37.86301945801824,37.86301945801824,37.86301945801824,37.86301945801824,38.350362042023335,39.413194875000045,38.32282745867657,,39.94480808300432,41.0136479580251,39.91695324969284,40.96906466700602,37.86301945801824,43.13777237501927,37.86301945801824,43.13777237501927,43.09870379202766,44.06154087500181,37.86301945801824,1,1,0.6932867499708664,,reldom2_s027,001,2025-02-26_15h39.39.438,audwhat_practice_AC,2022.2.5,None,
