Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,text2.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.853973249999399,8.853973249999399,2,1.2623297909958637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s018,001,2025-02-21_12h07.06.962,Vis-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,10.150484125006187,10.150484125006187,5,17.36561104199791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s018,001,2025-02-21_12h07.06.962,Vis-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,27.530104959005257,27.530104959005257,5,1.9857132079996518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s018,001,2025-02-21_12h07.06.962,Vis-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,29.53453133400035,29.53453133400035,5,1.9804200409998884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s018,001,2025-02-21_12h07.06.962,Vis-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,31.532596542005194,31.532596542005194,5,1.982054791005794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s018,001,2025-02-21_12h07.06.962,Vis-A-Scan_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,16,,,,,0,0,0,0,,,,,,,,,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.63108933366845,33.72762312499981,33.72762312499981,33.72762312499981,33.63108933366845,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.681089333668446,33.72762312499981,33.72762312499981,33.72762312499981,33.681089333668446,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,33.72762312499981,38.9083994169996,38.9083994169996,49.95628000000579,None,0,,reldom2_s018,001,2025-02-21_12h07.06.962,Vis-A-Scan_AC,2022.2.5,None,
1,First_Order,1.0,viswhat,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/land_animal-moose.png,stimulus/viswhat_stim/water_animal-seaturtle.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/type_box.png,stimulus/viswhat_stim/type_yes.png,stimulus/viswhat_stim/type_no.png,None,Type,None,Type,1,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,1,0.5,1,2.125,0,0,0,0,0,0,0,0,0,,,,,0,1,1,1,,,,,,,,,49.95628000000579,49.95628000000579,49.95628000000579,49.95628000000579,49.95628000000579,49.95628000000579,49.95628000000579,49.95628000000579,49.86308912500535,49.95628000000579,49.95628000000579,49.95628000000579,49.86308912500535,49.95628000000579,49.95628000000579,49.95628000000579,52.058833667004365,,49.95628000000579,49.95628000000579,55.13933270900452,50.41026162500202,51.489402750004956,52.058833667004365,53.14263087500149,49.95628000000579,49.95628000000579,49.91308912500535,49.95628000000579,49.95628000000579,49.95628000000579,49.91308912500535,49.95628000000579,49.95628000000579,55.13933270900452,49.95628000000579,55.13933270900452,55.13933270900452,55.813462209000136,49.95628000000579,1,1,2.4361685829935595,reldom2_s018,001,2025-02-21_12h07.06.962,Vis-A-Scan_AC,2022.2.5,None,
2,First_Order,1.0,viswhat,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/water_vehicle-submarine.png,stimulus/viswhat_stim/land_vehicle-firetruck.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/type_box.png,stimulus/viswhat_stim/type_yes.png,stimulus/viswhat_stim/type_no.png,None,Type,None,Type,1,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,1,0.5,1,2.125,0,0,0,0,0,0,0,0,0,,,,,0,2,2,2,,,,,,,,,56.00697208400379,56.00697208400379,56.00697208400379,56.00697208400379,56.00697208400379,56.00697208400379,56.00697208400379,56.00697208400379,55.963462209000134,56.00697208400379,56.00697208400379,56.00697208400379,55.963462209000134,56.00697208400379,56.00697208400379,56.00697208400379,58.10221966700192,62.09713500000362,56.00697208400379,56.00697208400379,61.151386084005935,56.48552400000335,57.494741542002885,58.10221966700192,59.12201770899992,56.00697208400379,56.00697208400379,55.996795542333466,56.00697208400379,56.00697208400379,56.00697208400379,55.996795542333466,56.00697208400379,56.00697208400379,61.151386084005935,56.00697208400379,61.151386084005935,61.231211292004446,61.86819700000342,56.00697208400379,1,1,0.6212612079980318,reldom2_s018,001,2025-02-21_12h07.06.962,Vis-A-Scan_AC,2022.2.5,None,
3,First_Order,1.0,viswhat,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/water_vehicle-kayak.png,stimulus/viswhat_stim/land_vehicle-vespa.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/location_box.png,stimulus/viswhat_stim/location_yes.png,stimulus/viswhat_stim/location_no.png,None,Location,None,Type,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,1,0.5,1,2.125,0,0,0,0,0,0,0,0,0,,,,,0,3,3,3,,,,,,,,,62.09713500000362,62.09713500000362,62.09713500000362,62.09713500000362,62.09713500000362,62.09713500000362,62.09713500000362,62.09713500000362,62.04722104200628,62.09713500000362,62.09713500000362,62.09713500000362,62.04722104200628,62.09713500000362,62.09713500000362,62.09713500000362,64.19153983400611,,62.09713500000362,62.09713500000362,67.26857016700524,62.56545283400192,63.61549933400238,64.19153983400611,65.24567029200261,62.09713500000362,62.09713500000362,62.063887708672944,62.09713500000362,62.09713500000362,62.09713500000362,62.063887708672944,62.09713500000362,62.09713500000362,67.26857016700524,62.09713500000362,67.26857016700524,67.2994231670018,67.94456137499947,62.09713500000362,2,1,0.8831382499993197,reldom2_s018,001,2025-02-21_12h07.06.962,Vis-A-Scan_AC,2022.2.5,None,
4,First_Order,1.0,viswhat,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/water_vehicle-pirateship.png,stimulus/viswhat_stim/land_vehicle-buldozer.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/location_box.png,stimulus/viswhat_stim/location_yes.png,stimulus/viswhat_stim/location_no.png,None,Location,None,Type,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,1,0.5,1,2.125,0,0,0,0,0,0,0,0,0,,,,,0,4,4,4,,,,,,,,,68.17345362500055,68.17345362500055,68.17345362500055,68.17345362500055,68.17345362500055,68.17345362500055,68.17345362500055,68.17345362500055,68.12239904166732,68.17345362500055,68.17345362500055,68.17345362500055,68.12239904166732,68.17345362500055,68.17345362500055,68.17345362500055,70.2700980840018,74.30187708400626,68.17345362500055,68.17345362500055,73.33100966700295,68.64657262500259,69.69596208400617,70.2700980840018,71.29136962500343,68.17345362500055,68.17345362500055,68.15573237500067,68.17345362500055,68.17345362500055,68.17345362500055,68.15573237500067,68.17345362500055,68.17345362500055,73.33100966700295,68.17345362500055,73.33100966700295,73.38791462500376,74.03999062500225,68.17345362500055,2,1,0.955484082995099,reldom2_s018,001,2025-02-21_12h07.06.962,Vis-A-Scan_AC,2022.2.5,None,
