Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,text2.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.511839457998576,7.511839457998576,2,2.315727124998375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s034,001,2025-03-13_15h26.35.522,Aud-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,9.87102945800143,9.87102945800143,5,15.12707245799902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s034,001,2025-03-13_15h26.35.522,Aud-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,25.01899675000095,25.01899675000095,5,1.9814199169995845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s034,001,2025-03-13_15h26.35.522,Aud-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,27.017984124999202,27.017984124999202,5,1.9812111669998558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s034,001,2025-03-13_15h26.35.522,Aud-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,29.011191707999387,29.011191707999387,5,1.9867465419993096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s034,001,2025-03-13_15h26.35.522,Aud-A-Scan_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,16,,,,,0,0,0,0,,,,,,,,,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.123473541667288,31.22481775000051,31.22481775000051,31.22481775000051,31.123473541667288,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.173473541667285,31.22481775000051,31.22481775000051,31.22481775000051,31.173473541667285,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,31.22481775000051,36.440057208001235,36.440057208001235,47.444994000001316,None,0,,reldom2_s034,001,2025-03-13_15h26.35.522,Aud-A-Scan_AC,2022.2.5,None,
1,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_away_280h.wav,stimulus/audwhere_stim/right_away_290h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Direction,1,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,1,1,1,,,,,,,,,47.444994000001316,47.444994000001316,47.444994000001316,47.444994000001316,47.444994000001316,47.444994000001316,47.444994000001316,47.444994000001316,47.379459750000386,47.444994000001316,47.444994000001316,47.444994000001316,47.379459750000386,47.444994000001316,47.444994000001316,47.444994000001316,49.53587087499909,53.55699137500051,47.444994000001316,47.444994000001316,52.60968850000063,47.444994000001316,47.444994000001316,47.444994000001316,47.444994000001316,47.93424537499959,49.00302633300089,47.90639691666753,,49.53587087499909,50.60661541599984,49.507995624666606,,47.444994000001316,52.60968850000063,47.444994000001316,52.60968850000063,52.648945458000526,53.314951166001265,47.444994000001316,1,1,1.8655043759972614,reldom2_s034,001,2025-03-13_15h26.35.522,Aud-A-Scan_AC,2022.2.5,None,
2,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_away_270h.wav,stimulus/audwhere_stim/left_toward_270h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Side,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,2,2,2,,,,,,,,,53.55699137500051,53.55699137500051,53.55699137500051,53.55699137500051,53.55699137500051,53.55699137500051,53.55699137500051,53.55699137500051,53.487386958333566,53.55699137500051,53.55699137500051,53.55699137500051,53.487386958333566,53.55699137500051,53.55699137500051,53.55699137500051,55.64589458300179,59.67591054100194,53.55699137500051,53.55699137500051,58.726922791000106,53.55699137500051,53.55699137500051,53.55699137500051,53.55699137500051,54.03986900000018,55.06701583299946,54.01190829166832,,55.64589458300179,56.67316004100212,55.61770658266711,,53.55699137500051,58.726922791000106,53.55699137500051,58.726922791000106,58.76631158300006,59.43291358300121,53.55699137500051,2,1,1.2879157499992289,reldom2_s034,001,2025-03-13_15h26.35.522,Aud-A-Scan_AC,2022.2.5,None,
3,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_toward_300h.wav,stimulus/audwhere_stim/left_away_280h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Side,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,3,3,3,,,,,,,,,59.67591054100194,59.67591054100194,59.67591054100194,59.67591054100194,59.67591054100194,59.67591054100194,59.67591054100194,59.67591054100194,59.605800249332,59.67591054100194,59.67591054100194,59.67591054100194,59.605800249332,59.67591054100194,59.67591054100194,59.67591054100194,61.77820808300021,,59.67591054100194,59.67591054100194,64.82464762499876,59.67591054100194,59.67591054100194,59.67591054100194,59.67591054100194,60.16748487500081,61.197523082999396,60.13915458266662,,61.77820808300021,62.809812291001435,61.74950541666864,,59.67591054100194,64.82464762499876,59.67591054100194,64.82464762499876,64.90318062499864,65.57315229099913,59.67591054100194,2,1,3.493939791998855,reldom2_s034,001,2025-03-13_15h26.35.522,Aud-A-Scan_AC,2022.2.5,None,
4,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_away_270h.wav,stimulus/audwhere_stim/left_toward_290h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/side_box.png,stimulus/audwhere_stim/side_yes.png,stimulus/audwhere_stim/side_no.png,None,Side,None,Side,1,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,4,4,4,,,,,,,,,65.77773125000022,65.77773125000022,65.77773125000022,65.77773125000022,65.77773125000022,65.77773125000022,65.77773125000022,65.77773125000022,65.70648562433246,65.77773125000022,65.77773125000022,65.77773125000022,65.70648562433246,65.77773125000022,65.77773125000022,65.77773125000022,67.88051266600087,,65.77773125000022,65.77773125000022,70.96658645800198,65.77773125000022,65.77773125000022,65.77773125000022,65.77773125000022,66.22634141600065,67.2554327910002,66.19825058266748,,67.88051266600087,68.91189420799856,67.85232833266879,,65.77773125000022,70.96658645800198,65.77773125000022,70.96658645800198,71.00735783300115,71.67567316599889,65.77773125000022,2,0,0.8242891670015524,reldom2_s034,001,2025-03-13_15h26.35.522,Aud-A-Scan_AC,2022.2.5,None,
