Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,text_score.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,6,,,,,0,5,5,5,,,,,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.652192833333295,42.739063166998676,42.739063166998676,42.739063166998676,42.652192833333295,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.70219283333329,42.739063166998676,42.739063166998676,42.739063166998676,42.70219283333329,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,42.739063166998676,47.947059957998135,47.947059957998135,48.8914886249986,None,0,,,reldom2_s034,001,2025-03-13_15h21.20.932,audwhere_practice_AC,2022.2.5,None,
5,Second_Order,1.0,audwhere,stimulus/audwhere_stim/right_toward_270h.wav,stimulus/audwhere_stim/left_toward_280h.wav,stimulus/audwhere_stim/left_away_270h.wav,stimulus/audwhere_stim/right_away_290h.wav,stimulus/audwhere_stim/match_blank.png,stimulus/audwhere_stim/match_box.png,stimulus/audwhere_stim/match_yes.png,stimulus/audwhere_stim/match_no.png,1.0,Match,Direction,Direction,1,5.25,0,5.25,0,5.25,0,5.25,0,0.75,0.75,0,0,0,0,0,0,0,0,1,0.5,1,2.125,1,0.5,1,2.125,0,,,,,0,6,6,6,,,,,48.8914886249986,54.13395699999819,48.8914886249986,48.8914886249986,48.8914886249986,48.8914886249986,49.35097566699915,50.34025770799781,49.35319483366426,50.34025770799781,50.9774870830006,51.97410370799844,50.98886483366756,,54.13395699999819,54.98509091699816,57.05952099999922,60.917159874999925,54.98509091699816,54.98509091699816,60.29373983299956,54.98509091699816,54.98509091699816,54.98509091699816,54.98509091699816,55.42605616699802,56.485726708000584,55.398184708665454,,57.05952099999922,58.125034500000766,57.03189308366588,,54.98509091699816,60.29373983299956,54.98509091699816,60.29373983299956,60.165996957999596,61.02842737500032,54.98509091699816,1,1,1.4873394579990418,,reldom2_s034,001,2025-03-13_15h21.20.932,audwhere_practice_AC,2022.2.5,None,
6,Second_Order,1.0,audwhere,stimulus/audwhere_stim/left_toward_280h.wav,stimulus/audwhere_stim/left_away_290h.wav,stimulus/audwhere_stim/left_away_300h.wav,stimulus/audwhere_stim/right_away_270h.wav,stimulus/audwhere_stim/match_blank.png,stimulus/audwhere_stim/match_box.png,stimulus/audwhere_stim/match_yes.png,stimulus/audwhere_stim/match_no.png,1.0,Match,Side,Direction,2,5.25,0,5.25,0,5.25,0,5.25,0,0.75,0.75,0,0,0,0,0,0,0,0,1,0.5,1,2.125,1,0.5,1,2.125,0,,,,,0,7,7,7,,,,,61.02842737500032,66.27888399999938,61.02842737500032,61.02842737500032,61.02842737500032,61.02842737500032,61.48319624999931,62.482055749998835,61.495953083664304,,63.104796916999476,64.10231579199899,63.11672345866488,,66.27888399999938,67.12655649999942,69.19837791700047,73.0525424999978,67.12655649999942,67.12655649999942,72.43028708299971,67.12655649999942,67.12655649999942,67.12655649999942,67.12655649999942,67.56607924999844,68.6252479169998,67.53860491666661,,69.19837791700047,70.26304954199804,69.17076270866552,,67.12655649999942,72.43028708299971,67.12655649999942,72.43028708299971,72.30222774999856,73.2744113330009,67.12655649999942,2,1,1.0488385829994513,,reldom2_s034,001,2025-03-13_15h21.20.932,audwhere_practice_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,7,,,,,0,8,8,8,,,,,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.18587583333112,73.2744113330009,73.2744113330009,73.2744113330009,73.18587583333112,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.23587583333114,73.2744113330009,73.2744113330009,73.2744113330009,73.23587583333114,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,73.2744113330009,78.48657249999815,78.48657249999815,80.48662849999891,None,0,,,reldom2_s034,001,2025-03-13_15h21.20.932,audwhere_practice_AC,2022.2.5,None,
7,First_Order,2.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_toward_290h.wav,stimulus/audwhere_stim/right_away_280h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Side,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,9,9,9,,,,,80.48662849999891,80.48662849999891,80.48662849999891,80.48662849999891,80.48662849999891,80.48662849999891,80.48662849999891,80.48662849999891,80.41077466700008,80.48662849999891,80.48662849999891,80.48662849999891,80.41077466700008,80.48662849999891,80.48662849999891,80.48662849999891,82.58387870799925,86.42989433299954,80.48662849999891,80.48662849999891,85.80271166699822,80.48662849999891,80.48662849999891,80.48662849999891,80.48662849999891,80.97777483299797,82.0485211669984,80.94977641666652,,82.58387870799925,83.61269845800052,82.55572387466624,,80.48662849999891,85.80271166699822,80.48662849999891,85.80271166699822,85.71782208299919,86.67388541699984,80.48662849999891,2,1,2.2418044160003774,,reldom2_s034,001,2025-03-13_15h21.20.932,audwhere_practice_AC,2022.2.5,None,
8,First_Order,2.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_toward_300h.wav,stimulus/audwhere_stim/left_toward_260h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Direction,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,10,10,10,,,,,86.67388541699984,86.67388541699984,86.67388541699984,86.67388541699984,86.67388541699984,86.67388541699984,86.67388541699984,86.67388541699984,86.60254604133127,86.67388541699984,86.67388541699984,86.67388541699984,86.60254604133127,86.67388541699984,86.67388541699984,86.67388541699984,88.77809833299762,92.6403250000003,86.67388541699984,86.67388541699984,91.96894216700093,86.67388541699984,86.67388541699984,86.67388541699984,86.67388541699984,87.12023654199947,88.15090983299888,87.0921478336643,,88.77809833299762,89.8101949999982,88.74979583366463,,86.67388541699984,91.96894216700093,86.67388541699984,91.96894216700093,91.88405324999985,92.84469645799982,86.67388541699984,1,1,3.0926257079991046,,reldom2_s034,001,2025-03-13_15h21.20.932,audwhere_practice_AC,2022.2.5,None,
9,First_Order,2.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_toward_290h.wav,stimulus/audwhere_stim/left_toward_290h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/side_box.png,stimulus/audwhere_stim/side_yes.png,stimulus/audwhere_stim/side_no.png,None,Side,None,Direction,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,11,11,11,,,,,92.84469645799982,92.84469645799982,92.84469645799982,92.84469645799982,92.84469645799982,92.84469645799982,92.84469645799982,92.84469645799982,92.77365833333363,92.84469645799982,92.84469645799982,92.84469645799982,92.77365833333363,92.84469645799982,92.84469645799982,92.84469645799982,94.94701449999775,98.79754308300107,92.84469645799982,92.84469645799982,98.12802279199968,92.84469645799982,92.84469645799982,92.84469645799982,92.84469645799982,93.29295212500074,94.32188945799862,93.2646388746655,,94.94701449999775,95.97650274999978,94.91871679166458,,92.84469645799982,98.12802279199968,92.84469645799982,98.12802279199968,98.04334862500036,99.0016622080002,92.84469645799982,2,1,1.0949853329984762,,reldom2_s034,001,2025-03-13_15h21.20.932,audwhere_practice_AC,2022.2.5,None,
10,First_Order,2.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_toward_300h.wav,stimulus/audwhere_stim/left_toward_300h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/side_box.png,stimulus/audwhere_stim/side_yes.png,stimulus/audwhere_stim/side_no.png,None,Side,None,Direction,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,12,12,12,,,,,99.0016622080002,99.0016622080002,99.0016622080002,99.0016622080002,99.0016622080002,99.0016622080002,99.0016622080002,99.0016622080002,98.9308764163344,99.0016622080002,99.0016622080002,99.0016622080002,98.9308764163344,99.0016622080002,99.0016622080002,99.0016622080002,101.10939175000021,104.9734783749991,99.0016622080002,99.0016622080002,104.30309595799918,99.0016622080002,99.0016622080002,99.0016622080002,99.0016622080002,99.44968195799811,100.48134904199833,99.42107508366486,,101.10939175000021,102.14548004199969,101.08071895866694,,99.0016622080002,104.30309595799918,99.0016622080002,104.30309595799918,104.21905762499955,105.19779062499947,99.0016622080002,2,1,1.1232846250022703,,reldom2_s034,001,2025-03-13_15h21.20.932,audwhere_practice_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,7,,,,,0,13,13,13,,,,,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.10681170833243,105.19779062499947,105.19779062499947,105.19779062499947,105.10681170833243,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.15681170833244,105.19779062499947,105.19779062499947,105.19779062499947,105.15681170833244,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,105.19779062499947,110.41470583299815,110.41470583299815,112.36798749999798,None,0,,,reldom2_s034,001,2025-03-13_15h21.20.932,audwhere_practice_AC,2022.2.5,None,
11,Second_Order,2.0,audwhere,stimulus/audwhere_stim/right_toward_300h.wav,stimulus/audwhere_stim/right_away_300h.wav,stimulus/audwhere_stim/left_away_280h.wav,stimulus/audwhere_stim/right_away_290h.wav,stimulus/audwhere_stim/match_blank.png,stimulus/audwhere_stim/match_box.png,stimulus/audwhere_stim/match_yes.png,stimulus/audwhere_stim/match_no.png,2.0,Match,Side,Direction,2,5.25,0,5.25,0,5.25,0,5.25,0,0.75,0.75,0,0,0,0,0,0,0,0,1,0.5,1,2.125,1,0.5,1,2.125,0,,,,,0,14,14,14,,,,,112.36798749999798,117.61359666700082,112.36798749999798,112.36798749999798,112.36798749999798,112.36798749999798,112.81889308300015,113.8168127079989,112.83155962466505,113.82035424999776,114.45195766699908,115.44102629199915,114.45544416666623,,117.61359666700082,118.46081862500068,120.51277874999869,124.40763999999763,118.46081862500068,118.46081862500068,123.73741383299785,118.46081862500068,118.46081862500068,118.46081862500068,118.46081862500068,118.90549904200088,119.97690254199915,118.8775477916645,,120.51277874999869,121.5440032919978,120.48456429166642,,118.46081862500068,123.73741383299785,118.46081862500068,123.73741383299785,123.65285020800002,124.52071566700033,118.46081862500068,2,1,1.542054207999172,,reldom2_s034,001,2025-03-13_15h21.20.932,audwhere_practice_AC,2022.2.5,None,
12,Second_Order,2.0,audwhere,stimulus/audwhere_stim/right_away_300h.wav,stimulus/audwhere_stim/right_toward_270h.wav,stimulus/audwhere_stim/left_toward_270h.wav,stimulus/audwhere_stim/left_away_300h.wav,stimulus/audwhere_stim/match_blank.png,stimulus/audwhere_stim/match_box.png,stimulus/audwhere_stim/match_yes.png,stimulus/audwhere_stim/match_no.png,2.0,Match,Side,Side,1,5.25,0,5.25,0,5.25,0,5.25,0,0.75,0.75,0,0,0,0,0,0,0,0,1,0.5,1,2.125,1,0.5,1,2.125,0,,,,,0,15,15,15,,,,,124.52071566700033,129.75862587499796,124.52071566700033,124.52071566700033,124.52071566700033,124.52071566700033,124.97901245799949,125.96510820799813,124.99259870866469,,126.6007859579986,127.59895095799948,126.61305741666753,,129.75862587499796,130.60287483299908,132.68867654199857,136.5264336250002,130.60287483299908,130.60287483299908,135.90046174999952,130.60287483299908,130.60287483299908,130.60287483299908,130.60287483299908,131.0453247919977,132.11067683299916,131.01758487466603,,132.68867654199857,133.71580229200117,132.66078079166644,,130.60287483299908,135.90046174999952,130.60287483299908,135.90046174999952,135.7720800419993,136.74974683300024,130.60287483299908,1,1,1.913881541997398,,reldom2_s034,001,2025-03-13_15h21.20.932,audwhere_practice_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,6,,,,,0,16,16,16,,,,,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.65976695833356,136.74974683300024,136.74974683300024,136.74974683300024,136.65976695833356,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.70976695833355,136.74974683300024,136.74974683300024,136.74974683300024,136.70976695833355,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,136.74974683300024,141.97513975000038,141.97513975000038,142.8664319999989,None,0,,,reldom2_s034,001,2025-03-13_15h21.20.932,audwhere_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.8664319999989,,,,,,,
