Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,text_score.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.764693874999466,11.764693874999466,2,2.3332297919996563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s040,001,2025-03-19_17h06.22.208,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s040,001,2025-03-19_17h06.22.208,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s040,001,2025-03-19_17h06.22.208,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s040,001,2025-03-19_17h06.22.208,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s040,001,2025-03-19_17h06.22.208,audwhat_practice_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,6,,,,,0,0,0,0,,,,,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.217084624666192,14.320217333000073,14.320217333000073,14.320217333000073,14.217084624666192,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.283751291332859,14.320217333000073,14.320217333000073,14.320217333000073,14.283751291332859,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,14.320217333000073,19.504371832999823,19.504371832999823,20.56034945800002,None,0,,,reldom2_s040,001,2025-03-19_17h06.22.208,audwhat_practice_AC,2022.2.5,None,
1,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/string viola_high-pitch_F_loud.wav,stimulus/audwhat_stim/string cello_low-pitch_D_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/category_box.png,stimulus/audwhat_stim/category_yes.png,stimulus/audwhat_stim/category_no.png,None,Category,None,Category,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,1,1,1,,,,,20.56034945800002,20.56034945800002,20.56034945800002,20.56034945800002,20.56034945800002,20.56034945800002,20.56034945800002,20.56034945800002,20.49229758299989,20.56034945800002,20.56034945800002,20.56034945800002,20.49229758299989,20.56034945800002,20.56034945800002,20.56034945800002,22.63484462499946,26.504075082999407,20.56034945800002,20.56034945800002,25.845294791000015,20.56034945800002,20.56034945800002,20.56034945800002,20.56034945800002,21.0510188749995,22.107954999999492,21.023564291666176,,22.63484462499946,23.69496849999996,22.607378374666283,,20.56034945800002,25.845294791000015,20.56034945800002,25.845294791000015,25.76195245799954,26.705786333000106,20.56034945800002,1,1,1.0961140009994779,,reldom2_s040,001,2025-03-19_17h06.22.208,audwhat_practice_AC,2022.2.5,None,
2,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/percussion mallet_low-pitch_Ftri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/pitch_box.png,stimulus/audwhat_stim/pitch_yes.png,stimulus/audwhat_stim/pitch_no.png,None,Pitch,None,Category,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,2,2,2,,,,,26.705786333000106,26.705786333000106,26.705786333000106,26.705786333000106,26.705786333000106,26.705786333000106,26.705786333000106,26.705786333000106,26.63740841633274,26.705786333000106,26.705786333000106,26.705786333000106,26.63740841633274,26.705786333000106,26.705786333000106,26.705786333000106,28.813263041000027,32.665518957999666,26.705786333000106,26.705786333000106,32.01007633300014,26.705786333000106,26.705786333000106,26.705786333000106,26.705786333000106,27.19362366599944,28.245099332999416,27.16649995766626,28.20141479099948,28.813263041000027,29.86551670799963,28.785961416666638,,26.705786333000106,32.01007633300014,26.705786333000106,32.01007633300014,31.927452207999522,32.873695207999845,26.705786333000106,2,1,1.1936010010003884,,reldom2_s040,001,2025-03-19_17h06.22.208,audwhat_practice_AC,2022.2.5,None,
3,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Ftri_loud.wav,stimulus/audwhat_stim/string cello_high-pitch_Ftri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/category_box.png,stimulus/audwhat_stim/category_yes.png,stimulus/audwhat_stim/category_no.png,None,Category,None,Pitch,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,3,3,3,,,,,32.873695207999845,32.873695207999845,32.873695207999845,32.873695207999845,32.873695207999845,32.873695207999845,32.873695207999845,32.873695207999845,32.798852291333,32.873695207999845,32.873695207999845,32.873695207999845,32.798852291333,32.873695207999845,32.873695207999845,32.873695207999845,34.9828591659998,38.82905891599967,32.873695207999845,32.873695207999845,38.169584540999494,32.873695207999845,32.873695207999845,32.873695207999845,32.873695207999845,33.315779499999735,34.36737245799941,33.287966207666855,34.32385166599943,34.9828591659998,36.04810437499964,34.955162166666256,,32.873695207999845,38.169584540999494,32.873695207999845,38.169584540999494,38.08546149999984,39.030906250000044,32.873695207999845,2,1,0.9915400010004305,,reldom2_s040,001,2025-03-19_17h06.22.208,audwhat_practice_AC,2022.2.5,None,
4,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/string viola_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/pitch_box.png,stimulus/audwhat_stim/pitch_yes.png,stimulus/audwhat_stim/pitch_no.png,None,Pitch,None,Pitch,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,4,4,4,,,,,39.030906250000044,39.030906250000044,39.030906250000044,39.030906250000044,39.030906250000044,39.030906250000044,39.030906250000044,39.030906250000044,38.962392249333,39.030906250000044,39.030906250000044,39.030906250000044,38.962392249333,39.030906250000044,39.030906250000044,39.030906250000044,41.11178508299963,45.00264625,39.030906250000044,39.030906250000044,44.30279799999971,39.030906250000044,39.030906250000044,39.030906250000044,39.030906250000044,39.516293874999974,40.58169799999996,39.488602124666855,,41.11178508299963,42.179262665999886,41.083928249666556,42.134497291000116,39.030906250000044,44.30279799999971,39.030906250000044,44.30279799999971,44.2638748749996,45.224112082999454,39.030906250000044,2,0,1.245738708999852,,reldom2_s040,001,2025-03-19_17h06.22.208,audwhat_practice_AC,2022.2.5,None,
