Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,text2.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,left_text.started,left_text.stopped,right_text.started,right_text.stopped,cue_file2.started,cue_file2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,fixation_text.stopped,iti_blank.started,iti_blank.stopped,key_press.keys,key_press.corr,key_press.rt,text_score.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.302108791000137,8.302108791000137,2,2.0847016669999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s004,001,2025-01-23_12h02.16.040,soundcheck2_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,10.410173750000013,10.410173750000013,5,11.907231208000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s004,001,2025-01-23_12h02.16.040,soundcheck2_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,2,,,,,0,0,0,0,,,,,,,,,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,22.40086191633357,22.429279291000057,22.429279291000057,22.429279291000057,22.40086191633357,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,22.417528583000237,22.429279291000057,22.417528583000237,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,22.429279291000057,24.435929916000077,27.735603500000252,27.735603500000252,None,0,,,reldom2_s004,001,2025-01-23_12h02.16.040,soundcheck2_AC,2022.2.5,None,
1,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_toward_270h.wav,stimulus/audwhere_stim/left_toward_270h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/soundcheck_stim/left_box.png,stimulus/soundcheck_stim/left_yes.png,stimulus/soundcheck_stim/left_no.png,None,Left,None,Left,1,0,0,5.25,0,5.25,0,5.25,0,0,0.75,0,0,0,0,5.25,0,0.0,0,0,0,0,0,1,0.5,1,2.125,0,,,,,0,1,1,1,,,,,,,,,27.735603500000252,27.735603500000252,27.735603500000252,27.735603500000252,27.735603500000252,27.735603500000252,27.735603500000252,27.735603500000252,27.720124916333436,27.735603500000252,27.735603500000252,27.735603500000252,27.720124916333436,27.735603500000252,27.735603500000252,27.735603500000252,29.842349957999886,33.792460582999865,27.735603500000252,27.735603500000252,32.98089412499985,27.735603500000252,27.735603500000252,27.735603500000252,32.98089412499985,28.23026320766691,,29.844977832666487,30.84557837500006,27.735603500000252,32.98089412499985,27.735603500000252,32.98089412499985,27.735603500000252,32.972158541000226,33.792460582999865,1,1,1.4904890419998083,,reldom2_s004,001,2025-01-23_12h02.16.040,soundcheck2_AC,2022.2.5,None,
2,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_away_280h.wav,stimulus/audwhere_stim/right_away_280h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/soundcheck_stim/right_box.png,stimulus/soundcheck_stim/right_yes.png,stimulus/soundcheck_stim/right_no.png,None,Right,None,Right,1,0,0,5.25,0,5.25,0,5.25,0,0,0.75,0,0,0,0,0.0,0,5.25,0,0,0,0,0,1,0.5,1,2.125,0,,,,,0,2,2,2,,,,,,,,,33.792460582999865,33.792460582999865,33.792460582999865,33.792460582999865,33.792460582999865,33.792460582999865,33.792460582999865,33.792460582999865,33.7763974166665,33.792460582999865,33.792460582999865,33.792460582999865,33.7763974166665,33.792460582999865,33.792460582999865,33.792460582999865,35.90215516599983,39.845025416000226,33.792460582999865,33.792460582999865,33.792460582999865,33.792460582999865,39.03867808299992,33.792460582999865,39.03867808299992,34.28137666666659,,35.90455783266658,,33.792460582999865,39.03867808299992,33.792460582999865,39.03867808299992,33.792460582999865,39.024923082999976,39.845025416000226,1,1,1.4698039160002736,,reldom2_s004,001,2025-01-23_12h02.16.040,soundcheck2_AC,2022.2.5,None,
3,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_away_300h.wav,stimulus/audwhere_stim/left_away_300h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/soundcheck_stim/left_box.png,stimulus/soundcheck_stim/left_yes.png,stimulus/soundcheck_stim/left_no.png,None,Left,None,Left,1,0,0,5.25,0,5.25,0,5.25,0,0,0.75,0,0,0,0,5.25,0,0.0,0,0,0,0,0,1,0.5,1,2.125,0,,,,,0,3,3,3,,,,,,,,,39.845025416000226,39.845025416000226,39.845025416000226,39.845025416000226,39.845025416000226,39.845025416000226,39.845025416000226,39.845025416000226,39.826353874666495,39.845025416000226,39.845025416000226,39.845025416000226,39.826353874666495,39.845025416000226,39.845025416000226,39.845025416000226,41.97876833300006,45.823835000000145,39.845025416000226,39.845025416000226,45.09254933300008,39.845025416000226,39.845025416000226,39.845025416000226,45.09254933300008,40.328889207666876,41.33410829100012,41.978715249666735,42.98515816600002,39.845025416000226,45.09254933300008,39.845025416000226,45.09254933300008,39.845025416000226,45.08380037500001,45.909461332999854,1,1,2.866500540999823,,reldom2_s004,001,2025-01-23_12h02.16.040,soundcheck2_AC,2022.2.5,None,
4,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_toward_250h.wav,stimulus/audwhere_stim/right_toward_250h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/soundcheck_stim/right_box.png,stimulus/soundcheck_stim/right_yes.png,stimulus/soundcheck_stim/right_no.png,None,Right,None,Right,1,0,0,5.25,0,5.25,0,5.25,0,0,0.75,0,0,0,0,0.0,0,5.25,0,0,0,0,0,1,0.5,1,2.125,0,,,,,0,4,4,4,,,,,,,,,45.909461332999854,45.909461332999854,45.909461332999854,45.909461332999854,45.909461332999854,45.909461332999854,45.909461332999854,45.909461332999854,45.90716833333348,45.909461332999854,45.909461332999854,45.909461332999854,45.90716833333348,45.909461332999854,45.909461332999854,45.909461332999854,48.01573020800015,51.90844412500019,45.909461332999854,45.909461332999854,45.909461332999854,45.909461332999854,51.1529367080002,45.909461332999854,51.1529367080002,46.40549754166683,,48.01820008266692,,45.909461332999854,51.1529367080002,45.909461332999854,51.1529367080002,45.909461332999854,51.14226320800026,51.90844412500019,1,1,1.5785388750000493,,reldom2_s004,001,2025-01-23_12h02.16.040,soundcheck2_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.90844412500019,,,,,,,
