Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,text2.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,left_text.started,left_text.stopped,right_text.started,right_text.stopped,cue_file2.started,cue_file2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,fixation_text.stopped,iti_blank.started,iti_blank.stopped,key_press.keys,key_press.corr,key_press.rt,text_score.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.091067332999955,8.091067332999955,2,4.379790332999619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s004,001,2025-01-23_12h13.42.230,soundcheck2_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,12.494630625000354,12.494630625000354,5,17.366913915999703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s004,001,2025-01-23_12h13.42.230,soundcheck2_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,2,,,,,0,0,0,0,,,,,,,,,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,29.953662624333294,29.98520608300032,29.98520608300032,29.98520608300032,29.953662624333294,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,29.97032929099996,29.98520608300032,29.97032929099996,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,29.98520608300032,31.990451832999952,35.28431962500008,35.28431962500008,None,0,,,reldom2_s004,001,2025-01-23_12h13.42.230,soundcheck2_AC,2022.2.5,None,
1,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_toward_270h.wav,stimulus/audwhere_stim/left_toward_270h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/soundcheck_stim/left_box.png,stimulus/soundcheck_stim/left_yes.png,stimulus/soundcheck_stim/left_no.png,None,Left,None,Left,1,0,0,5.25,0,5.25,0,5.25,0,0,0.75,0,0,0,0,5.25,0,0.0,0,0,0,0,0,1,0.5,1,2.125,0,,,,,0,1,1,1,,,,,,,,,35.28431962500008,35.28431962500008,35.28431962500008,35.28431962500008,35.28431962500008,35.28431962500008,35.28431962500008,35.28431962500008,35.26841029133342,35.28431962500008,35.28431962500008,35.28431962500008,35.26841029133342,35.28431962500008,35.28431962500008,35.28431962500008,37.403560707999986,41.340141958000004,35.28431962500008,35.28431962500008,40.52980812500027,35.28431962500008,35.28431962500008,35.28431962500008,40.52980812500027,35.783150166666715,36.78917020800009,37.40349741666684,38.409115791000204,35.28431962500008,40.52980812500027,35.28431962500008,40.52980812500027,35.28431962500008,40.51984754100022,41.340141958000004,1,1,1.2074582909999663,,reldom2_s004,001,2025-01-23_12h13.42.230,soundcheck2_AC,2022.2.5,None,
2,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_away_280h.wav,stimulus/audwhere_stim/right_away_280h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/soundcheck_stim/right_box.png,stimulus/soundcheck_stim/right_yes.png,stimulus/soundcheck_stim/right_no.png,None,Right,None,Right,1,0,0,5.25,0,5.25,0,5.25,0,0,0.75,0,0,0,0,0.0,0,5.25,0,0,0,0,0,1,0.5,1,2.125,0,,,,,0,2,2,2,,,,,,,,,41.340141958000004,41.340141958000004,41.340141958000004,41.340141958000004,41.340141958000004,41.340141958000004,41.340141958000004,41.340141958000004,41.32163649966702,41.340141958000004,41.340141958000004,41.340141958000004,41.32163649966702,41.340141958000004,41.340141958000004,41.340141958000004,43.4553664580003,47.394452,41.340141958000004,41.340141958000004,41.340141958000004,41.340141958000004,46.59357316600017,41.340141958000004,46.59357316600017,41.8256473746667,,43.457733957666974,44.46433362500011,41.340141958000004,46.59357316600017,41.340141958000004,46.59357316600017,41.340141958000004,46.57003245800024,47.394452,1,1,1.2379224579999573,,reldom2_s004,001,2025-01-23_12h13.42.230,soundcheck2_AC,2022.2.5,None,
3,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_away_300h.wav,stimulus/audwhere_stim/left_away_300h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/soundcheck_stim/left_box.png,stimulus/soundcheck_stim/left_yes.png,stimulus/soundcheck_stim/left_no.png,None,Left,None,Left,1,0,0,5.25,0,5.25,0,5.25,0,0,0.75,0,0,0,0,5.25,0,0.0,0,0,0,0,0,1,0.5,1,2.125,0,,,,,0,3,3,3,,,,,,,,,47.394452,47.394452,47.394452,47.394452,47.394452,47.394452,47.394452,47.394452,47.37634874966676,47.394452,47.394452,47.394452,47.37634874966676,47.394452,47.394452,47.394452,49.51473000000033,53.37671654099995,47.394452,47.394452,52.65542816600009,47.394452,47.394452,47.394452,52.65542816600009,47.89427904166702,,49.51485637466682,50.52004904100022,47.394452,52.65542816600009,47.394452,52.65542816600009,47.394452,52.65542816600009,53.47793962500009,1,1,1.455691416999798,,reldom2_s004,001,2025-01-23_12h13.42.230,soundcheck2_AC,2022.2.5,None,
4,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_toward_250h.wav,stimulus/audwhere_stim/right_toward_250h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/soundcheck_stim/right_box.png,stimulus/soundcheck_stim/right_yes.png,stimulus/soundcheck_stim/right_no.png,None,Right,None,Right,1,0,0,5.25,0,5.25,0,5.25,0,0,0.75,0,0,0,0,0.0,0,5.25,0,0,0,0,0,1,0.5,1,2.125,0,,,,,0,4,4,4,,,,,,,,,53.47793962500009,53.47793962500009,53.47793962500009,53.47793962500009,53.47793962500009,53.47793962500009,53.47793962500009,53.47793962500009,53.457523541666944,53.47793962500009,53.47793962500009,53.47793962500009,53.457523541666944,53.47793962500009,53.47793962500009,53.47793962500009,55.585781750000024,59.457337541000015,53.47793962500009,53.47793962500009,53.47793962500009,53.47793962500009,58.73613058299998,53.47793962500009,58.73613058299998,53.975123041666635,,55.588019541666895,,53.47793962500009,58.73613058299998,53.47793962500009,58.73613058299998,53.47793962500009,58.72182854100038,59.48920025000007,1,1,1.6875101250002444,,reldom2_s004,001,2025-01-23_12h13.42.230,soundcheck2_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.48920025000007,,,,,,,
