Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,text2.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.497596541999883,8.497596541999883,2,0.7814045410004837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s008,001,2025-02-06_12h58.40.440,Aud-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,9.300768999999491,9.300768999999491,5,17.072005499000625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s008,001,2025-02-06_12h58.40.440,Aud-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,26.386150583000017,26.386150583000017,5,1.9852979580000465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s008,001,2025-02-06_12h58.40.440,Aud-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,28.384727374999784,28.384727374999784,5,1.986309292000442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s008,001,2025-02-06_12h58.40.440,Aud-A-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,30.386717833000148,30.386717833000148,5,1.9837398750005377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s008,001,2025-02-06_12h58.40.440,Aud-A-Scan_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,16,,,,,0,0,0,0,,,,,,,,,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.4545138333336,32.56304666699998,32.56304666699998,32.56304666699998,32.4545138333336,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.52118050000026,32.56304666699998,32.56304666699998,32.56304666699998,32.52118050000026,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,32.56304666699998,37.74965041699943,37.74965041699943,48.77154179199988,None,0,,reldom2_s008,001,2025-02-06_12h58.40.440,Aud-A-Scan_AC,2022.2.5,None,
1,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_away_280h.wav,stimulus/audwhere_stim/right_away_290h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Direction,1,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,1,1,1,,,,,,,,,48.77154179199988,48.77154179199988,48.77154179199988,48.77154179199988,48.77154179199988,48.77154179199988,48.77154179199988,48.77154179199988,48.69754654199951,48.77154179199988,48.77154179199988,48.77154179199988,48.69754654199951,48.77154179199988,48.77154179199988,48.77154179199988,50.85345362499993,54.892430707999665,48.77154179199988,48.77154179199988,53.9480494999998,48.77154179199988,48.77154179199988,48.77154179199988,48.77154179199988,49.2335832079998,50.29834629200013,49.2040637916664,,50.85345362499993,51.918375207999816,50.82341949966691,,48.77154179199988,53.9480494999998,48.77154179199988,53.9480494999998,53.989034499999434,54.64096795800015,48.77154179199988,1,1,1.2507225410008687,reldom2_s008,001,2025-02-06_12h58.40.440,Aud-A-Scan_AC,2022.2.5,None,
2,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_away_270h.wav,stimulus/audwhere_stim/left_toward_270h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Side,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,2,2,2,,,,,,,,,54.892430707999665,54.892430707999665,54.892430707999665,54.892430707999665,54.892430707999665,54.892430707999665,54.892430707999665,54.892430707999665,54.814945541333266,54.892430707999665,54.892430707999665,54.892430707999665,54.814945541333266,54.892430707999665,54.892430707999665,54.892430707999665,56.98346345800019,,54.892430707999665,54.892430707999665,60.05189041699941,54.892430707999665,54.892430707999665,54.892430707999665,54.892430707999665,55.35744875,56.42755879200013,55.32744699966612,,56.98346345800019,58.0524172079995,56.954064374666146,,54.892430707999665,60.05189041699941,54.892430707999665,60.05189041699941,60.093057291999685,60.75100179199944,54.892430707999665,2,1,1.5415162500003134,reldom2_s008,001,2025-02-06_12h58.40.440,Aud-A-Scan_AC,2022.2.5,None,
3,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_toward_300h.wav,stimulus/audwhere_stim/left_away_280h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Side,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,3,3,3,,,,,,,,,61.00798916700023,61.00798916700023,61.00798916700023,61.00798916700023,61.00798916700023,61.00798916700023,61.00798916700023,61.00798916700023,60.92456062533359,61.00798916700023,61.00798916700023,61.00798916700023,60.92456062533359,61.00798916700023,61.00798916700023,61.00798916700023,63.110165957999925,,61.00798916700023,61.00798916700023,66.20167179199962,61.00798916700023,61.00798916700023,61.00798916700023,61.00798916700023,61.47540316699997,62.505170417000045,61.44510516666675,,63.110165957999925,64.14015612499952,63.08009820866688,,61.00798916700023,66.20167179199962,61.00798916700023,66.20167179199962,66.20167179199962,66.86060958300004,61.00798916700023,2,1,1.091042749000735,reldom2_s008,001,2025-02-06_12h58.40.440,Aud-A-Scan_AC,2022.2.5,None,
4,First_Order,1.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/left_away_270h.wav,stimulus/audwhere_stim/left_toward_290h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/side_box.png,stimulus/audwhere_stim/side_yes.png,stimulus/audwhere_stim/side_no.png,None,Side,None,Side,1,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,4,4,4,,,,,,,,,67.11778154199965,67.11778154199965,67.11778154199965,67.11778154199965,67.11778154199965,67.11778154199965,67.11778154199965,67.11778154199965,67.03488000033315,67.11778154199965,67.11778154199965,67.11778154199965,67.03488000033315,67.11778154199965,67.11778154199965,67.11778154199965,69.2175540420003,,67.11778154199965,67.11778154199965,72.29869291700015,67.11778154199965,67.11778154199965,67.11778154199965,67.11778154199965,67.58343849999983,68.65726566699959,67.55416029166669,,69.2175540420003,70.29355916700024,69.18692379166647,,67.11778154199965,72.29869291700015,67.11778154199965,72.29869291700015,72.34051562500008,72.99786849999964,67.11778154199965,1,1,1.640942707999784,reldom2_s008,001,2025-02-06_12h58.40.440,Aud-A-Scan_AC,2022.2.5,None,
