Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,text_score.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.742027916000552,10.742027916000552,2,0.9896159999998417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s008,001,2025-02-06_12h27.54.713,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s008,001,2025-02-06_12h27.54.713,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s008,001,2025-02-06_12h27.54.713,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s008,001,2025-02-06_12h27.54.713,audwhat_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s008,001,2025-02-06_12h27.54.713,audwhat_practice_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,6,,,,,0,0,0,0,,,,,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.829087624999922,11.932524625000042,11.932524625000042,11.932524625000042,11.829087624999922,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.87908762499992,11.932524625000042,11.932524625000042,11.932524625000042,11.87908762499992,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,11.932524625000042,17.148198708000564,17.148198708000564,18.173335500000576,None,0,,,reldom2_s008,001,2025-02-06_12h27.54.713,audwhat_practice_AC,2022.2.5,None,
1,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/string viola_high-pitch_F_loud.wav,stimulus/audwhat_stim/string cello_low-pitch_D_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/category_box.png,stimulus/audwhat_stim/category_yes.png,stimulus/audwhat_stim/category_no.png,None,Category,None,Category,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,1,1,1,,,,,18.173335500000576,18.173335500000576,18.173335500000576,18.173335500000576,18.173335500000576,18.173335500000576,18.173335500000576,18.173335500000576,18.1013342500004,18.173335500000576,18.173335500000576,18.173335500000576,18.1013342500004,18.173335500000576,18.173335500000576,18.173335500000576,20.284260291000464,24.14887308300058,18.173335500000576,18.173335500000576,23.476569208,18.173335500000576,18.173335500000576,18.173335500000576,18.173335500000576,18.627755499999694,19.659175791000052,18.599518666667123,,20.284260291000464,21.316139125000518,20.25624108266699,,18.173335500000576,23.476569208,18.173335500000576,23.476569208,23.391238707999946,24.355747458000224,18.173335500000576,1,1,1.1501477080000768,,reldom2_s008,001,2025-02-06_12h27.54.713,audwhat_practice_AC,2022.2.5,None,
2,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/percussion mallet_low-pitch_Ftri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/pitch_box.png,stimulus/audwhat_stim/pitch_yes.png,stimulus/audwhat_stim/pitch_no.png,None,Pitch,None,Category,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,2,2,2,,,,,24.355747458000224,24.355747458000224,24.355747458000224,24.355747458000224,24.355747458000224,24.355747458000224,24.355747458000224,24.355747458000224,24.282206416333914,24.355747458000224,24.355747458000224,24.355747458000224,24.282206416333914,24.355747458000224,24.355747458000224,24.355747458000224,26.465019332999873,30.31725541600008,24.355747458000224,24.355747458000224,29.648535082999842,24.355747458000224,24.355747458000224,24.355747458000224,24.355747458000224,24.80558020799981,25.83966591599983,24.777512207666646,25.83966591599983,26.465019332999873,27.494649791000484,26.436881666666764,,24.355747458000224,29.648535082999842,24.355747458000224,29.648535082999842,29.564602250000462,30.528079415999855,24.355747458000224,2,1,1.1755204159999266,,reldom2_s008,001,2025-02-06_12h27.54.713,audwhat_practice_AC,2022.2.5,None,
3,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Ftri_loud.wav,stimulus/audwhat_stim/string cello_high-pitch_Ftri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/category_box.png,stimulus/audwhat_stim/category_yes.png,stimulus/audwhat_stim/category_no.png,None,Category,None,Pitch,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,3,3,3,,,,,30.528079415999855,30.528079415999855,30.528079415999855,30.528079415999855,30.528079415999855,30.528079415999855,30.528079415999855,30.528079415999855,30.450588749333413,30.528079415999855,30.528079415999855,30.528079415999855,30.450588749333413,30.528079415999855,30.528079415999855,30.528079415999855,32.61362445800023,36.493690166000306,30.528079415999855,30.528079415999855,35.81971558300029,30.528079415999855,30.528079415999855,30.528079415999855,30.528079415999855,30.979186540999763,32.023649458000364,30.95091037466706,32.023649458000364,32.61362445800023,33.652406500000325,32.583877166666994,,30.528079415999855,35.81971558300029,30.528079415999855,35.81971558300029,35.73537087499972,36.7007396250001,30.528079415999855,2,1,2.3540100829995936,,reldom2_s008,001,2025-02-06_12h27.54.713,audwhat_practice_AC,2022.2.5,None,
4,First_Order,1.0,audwhat,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/dummy.wav,stimulus/audwhat_stim/string viola_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/percussion xylophone_high-pitch_Dtri_loud.wav,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/pitch_box.png,stimulus/audwhat_stim/pitch_yes.png,stimulus/audwhat_stim/pitch_no.png,None,Pitch,None,Pitch,1,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,4,4,4,,,,,36.7007396250001,36.7007396250001,36.7007396250001,36.7007396250001,36.7007396250001,36.7007396250001,36.7007396250001,36.7007396250001,36.62702349933364,36.7007396250001,36.7007396250001,36.7007396250001,36.62702349933364,36.7007396250001,36.7007396250001,36.7007396250001,38.77396637499987,42.64731445800044,36.7007396250001,36.7007396250001,41.974015666000014,36.7007396250001,36.7007396250001,36.7007396250001,36.7007396250001,37.15366470800018,38.190507666000485,37.12509641666681,,38.77396637499987,39.817001416000494,38.745492041666935,39.817001416000494,36.7007396250001,41.974015666000014,36.7007396250001,41.974015666000014,41.93449033300021,42.912767540999994,36.7007396250001,1,1,0.8832014170002367,,reldom2_s008,001,2025-02-06_12h27.54.713,audwhat_practice_AC,2022.2.5,None,
