Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,text2.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.750208875,16.750208875,2,1.3190127070001836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s011,001,2025-02-05_16h01.25.778,Vis-B-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,18.09657266699992,18.09657266699992,5,18.147734540999863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s011,001,2025-02-05_16h01.25.778,Vis-B-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,36.25836620900009,36.25836620900009,5,1.986394250000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s011,001,2025-02-05_16h01.25.778,Vis-B-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,38.249928083999976,38.249928083999976,5,1.993760790999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s011,001,2025-02-05_16h01.25.778,Vis-B-Scan_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,40.25968054200007,40.25968054200007,5,1.9844321660000332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reldom2_s011,001,2025-02-05_16h01.25.778,Vis-B-Scan_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhat_stim/blank_white.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,16,,,,,0,0,0,0,,,,,,,,,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.34464349999994,42.4437754170001,42.4437754170001,42.4437754170001,42.34464349999994,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.39464349999994,42.4437754170001,42.4437754170001,42.4437754170001,42.39464349999994,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,42.4437754170001,47.61841533400002,47.61841533400002,58.63930004200006,None,0,,reldom2_s011,001,2025-02-05_16h01.25.778,Vis-B-Scan_AC,2022.2.5,None,
1,First_Order,1.0,viswhere,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/150-deg_dot-left_royalblue.png,stimulus/viswhere_stim/150-deg_dot-right_peru.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/dot_box.png,stimulus/viswhere_stim/dot_yes.png,stimulus/viswhere_stim/dot_no.png,None,Dot,None,Line,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,1,0.5,1,2.125,0,0,0,0,0,0,0,0,0,,,,,0,1,1,1,,,,,,,,,58.63930004200006,58.63930004200006,58.63930004200006,58.63930004200006,58.63930004200006,58.63930004200006,58.63930004200006,58.63930004200006,58.61659587499994,58.63930004200006,58.63930004200006,58.63930004200006,58.61659587499994,58.63930004200006,58.63930004200006,58.63930004200006,60.751184834000014,64.70212491699999,58.63930004200006,58.63930004200006,63.773974209000016,59.12374633400009,60.133019500000046,60.751184834000014,61.765968334000036,58.63930004200006,58.63930004200006,58.6332625416666,58.63930004200006,58.63930004200006,58.63930004200006,58.6332625416666,58.63930004200006,58.63930004200006,63.773974209000016,58.63930004200006,63.773974209000016,63.871766624999964,64.49255704200004,58.63930004200006,2,1,0.934527707999905,reldom2_s011,001,2025-02-05_16h01.25.778,Vis-B-Scan_AC,2022.2.5,None,
2,First_Order,1.0,viswhere,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/30-deg_dot-left_salmon.png,stimulus/viswhere_stim/30-deg_dot-right_seagreen.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/dot_box.png,stimulus/viswhere_stim/dot_yes.png,stimulus/viswhere_stim/dot_no.png,None,Dot,None,Line,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,1,0.5,1,2.125,0,0,0,0,0,0,0,0,0,,,,,0,2,2,2,,,,,,,,,64.70212491699999,64.70212491699999,64.70212491699999,64.70212491699999,64.70212491699999,64.70212491699999,64.70212491699999,64.70212491699999,64.68354200033339,64.70212491699999,64.70212491699999,64.70212491699999,64.68354200033339,64.70212491699999,64.70212491699999,64.70212491699999,66.80202233399996,70.76246029200001,64.70212491699999,64.70212491699999,69.82876041700001,65.18475545899992,66.18756099999996,66.80202233399996,67.81307133399991,64.70212491699999,64.70212491699999,64.68354200033339,64.70212491699999,64.70212491699999,64.70212491699999,64.68354200033339,64.70212491699999,64.70212491699999,69.82876041700001,64.70212491699999,69.82876041700001,69.92218670900002,70.5538274999999,64.70212491699999,2,1,0.9141721659998439,reldom2_s011,001,2025-02-05_16h01.25.778,Vis-B-Scan_AC,2022.2.5,None,
3,First_Order,1.0,viswhere,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/120-deg_dot-left_goldenrod.png,stimulus/viswhere_stim/30-deg_dot-left_slateblue.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/dot_box.png,stimulus/viswhere_stim/dot_yes.png,stimulus/viswhere_stim/dot_no.png,None,Dot,None,Dot,1,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,1,0.5,1,2.125,0,0,0,0,0,0,0,0,0,,,,,0,3,3,3,,,,,,,,,70.76246029200001,70.76246029200001,70.76246029200001,70.76246029200001,70.76246029200001,70.76246029200001,70.76246029200001,70.76246029200001,70.7436177923333,70.76246029200001,70.76246029200001,70.76246029200001,70.7436177923333,70.76246029200001,70.76246029200001,70.76246029200001,72.86143729199989,76.82773454199992,70.76246029200001,70.76246029200001,75.88666666699987,71.24974108399988,72.26113274999989,72.86143729199989,73.87672195899995,70.76246029200001,70.76246029200001,70.7436177923333,70.76246029200001,70.76246029200001,70.76246029200001,70.7436177923333,70.76246029200001,70.76246029200001,75.88666666699987,70.76246029200001,75.88666666699987,75.98621550000007,76.61785887499991,70.76246029200001,1,1,1.1436925409998366,reldom2_s011,001,2025-02-05_16h01.25.778,Vis-B-Scan_AC,2022.2.5,None,
4,First_Order,1.0,viswhere,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/150-deg_dot-right_royalblue.png,stimulus/viswhere_stim/30-deg_dot-right_salmon.png,stimulus/viswhere_stim/blank_white.png,stimulus/viswhere_stim/line_box.png,stimulus/viswhere_stim/line_yes.png,stimulus/viswhere_stim/line_no.png,None,Line,None,Dot,2,0.0,0,5.125,0,5.125,0,5.125,0,0.0,0.625,0,0.0,0,0.0,1,0.5,1,2.125,0,0,0,0,0,0,0,0,0,,,,,0,4,4,4,,,,,,,,,76.82773454199992,76.82773454199992,76.82773454199992,76.82773454199992,76.82773454199992,76.82773454199992,76.82773454199992,76.82773454199992,76.80746512533331,76.82773454199992,76.82773454199992,76.82773454199992,76.80746512533331,76.82773454199992,76.82773454199992,76.82773454199992,78.93639675000009,82.95932362500002,76.82773454199992,76.82773454199992,81.94935633399996,77.30282462500008,78.31009274999997,78.93639675000009,79.94890633399996,76.82773454199992,76.82773454199992,76.80746512533331,76.82773454199992,76.82773454199992,76.82773454199992,76.80746512533331,76.82773454199992,76.82773454199992,81.94935633399996,76.82773454199992,81.94935633399996,82.0637939589999,82.69864087499991,76.82773454199992,2,1,1.1821164579998822,reldom2_s011,001,2025-02-05_16h01.25.778,Vis-B-Scan_AC,2022.2.5,None,
